rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,1.0,,SelectKBest,,3,107.08061575889587,success,0.009386491775512696,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,13.595980739593506,1.0,1.0,1.0,1.0,1.0,0.5,1746732099.8020637,,MLPClassifier,sgd,5,,20,,,,,,,constant,,,1e-05,logistic
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,65.40615248680115,fail,0.044640636444091795,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,12.960885190963745,-inf,-inf,-inf,-inf,-inf,0.5,1746731992.6812491,uniform,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,59.07111692428589,success,0.01058335304260254,0.79_0.5_0.66_0.55_0.25,0.56_0.59_0.55_0.55_0.5,11.768660402297973,0.5494040017028523,0.61,0.9,0.65,0.77,0.5516666666666666,1746731927.239086,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,100,1.0,,PCA,4,,69.80342888832092,success,0.019532299041748045,0.75_0.75_0.69_0.58_0.5,0.6_0.56_0.53_0.48_0.55,13.88898000717163,0.6552149851000426,0.72,0.98,0.69,0.77,0.5419047619047619,1746731868.1208422,uniform,KNeighborsClassifier,,,3,,,,euclidean,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,2.0,,PCA,3,,72.30208230018616,success,0.009172868728637696,0.79_0.5_0.86_0.59_0.69,0.56_0.59_0.51_0.56_0.52,14.418166351318359,0.6856108982545763,0.74,0.89,0.77,0.85,0.5488095238095237,1746731797.4509234,,RandomForestClassifier,,,,,25,4,,3,4,4,,gini,False,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,6,,0.46277928352355957,success,0.008121919631958009,0.0_0.0_0.36_0.53_0.0,0.68_0.71_0.66_0.65_0.65,0.04955954551696777,0.1781818181818182,0.88,0.54,0.48,0.74,0.6697619047619047,1746731725.116104,distance,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,75.40351438522339,success,0.0074617862701416016,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,15.03354778289795,1.0,1.0,1.0,1.0,1.0,0.5,1746731724.603492,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.29653167724609375,success,0.004660558700561523,0.83_1.0_1.0_0.95_0.83,0.51_0.5_0.5_0.51_0.51,0.020222282409667967,0.9242424242424242,0.99,1.0,0.93,0.97,0.5061904761904762,1746731649.1733623,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,3,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,1.0,,SelectKBest,,9,157.93215107917786,success,0.010449743270874024,0.0_0.54_0.72_0.21_0.55,0.44_0.56_0.52_0.49_0.52,14.224586486816406,0.4051089714882818,0.71,0.67,0.68,0.65,0.5059523809523809,1746731648.8449235,,RandomForestClassifier,,,,,10,4,,2,1,3,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,0.5,10,1.0,,SelectKBest,,8,85.09087824821472,success,0.009819936752319337,0.75_0.58_0.91_0.83_0.5,0.49_0.57_0.48_0.51_0.55,16.526821899414063,0.7151515151515151,0.79,0.95,0.72,0.83,0.5204761904761904,1746731490.889375,distance,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,4,,1.7460520267486572,success,0.009822940826416016,0.76_0.75_0.77_0.83_0.5,0.52_0.56_0.51_0.52_0.55,0.30205206871032714,0.7229362591431557,0.77,0.94,0.8,0.81,0.5330952380952381,1746731405.7712579,,RandomForestClassifier,,,,,100,4,,6,4,3,,entropy,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,57.93656277656555,success,0.00936126708984375,1.0_1.0_1.0_0.83_0.83,0.5_0.5_0.5_0.51_0.53,11.529797172546386,0.9321839080459771,0.94,1.0,0.93,0.96,0.5078571428571428,1746731403.9902248,,RandomForestClassifier,,,,,50,4,,2,1,1,,gini,True,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.7442200183868408,success,0.10094947814941406,0.42_0.42_0.7_0.46_0.0,0.58_0.6_0.54_0.49_0.51,0.1059983253479004,0.3985878489326765,0.58,0.85,0.47,0.63,0.5428571428571429,1746731345.2785335,distance,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
NearMiss,3,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,200,1.0,,PCA,7,,72.38094973564148,success,0.01439681053161621,0.42_0.5_0.62_0.52_0.0,0.59_0.58_0.56_0.54_0.54,14.426175117492676,0.4121445856019359,0.56,0.94,0.47,0.78,0.5628571428571428,1746731343.5177388,,RandomForestClassifier,,,,,100,3,,6,2,4,,entropy,True,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,2.0,,PCA,1,,75.70551919937134,success,0.017489004135131835,1.0_0.99_1.0_0.0_0.82,0.5_0.5_0.5_0.44_0.54,15.072587823867797,0.7611672278338946,0.88,0.84,0.77,0.78,0.4947619047619048,1746731271.1198921,uniform,KNeighborsClassifier,,,3,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,100,0.5,,FunctionTransformer,,,41.970829248428345,success,0.009173583984375,0.79_0.5_0.6_0.62_0.42,0.56_0.58_0.54_0.56_0.52,8.351020622253419,0.5861777739076589,0.64,0.9,0.69,0.75,0.5507142857142856,1746731195.397154,,RandomForestClassifier,,,,,25,2,,5,1,2,,entropy,True,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,50,0.1,,FunctionTransformer,,,60.57586979866028,success,0.008698987960815429,0.44_0.5_0.76_0.59_0.47,0.62_0.59_0.54_0.56_0.51,12.071780490875245,0.5502988505747127,0.64,0.8,0.64,0.73,0.5640476190476191,1746731153.4062414,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,200,0.1,,SelectKBest,,7,149.7636592388153,fail,0.01836094856262207,0.0_nan_nan_nan_nan,0.51_0.5_0.5_0.5_0.5,11.776779937744141,-inf,0.07,0.0,1.0,0.0,0.5014285714285714,1746731092.8130755,uniform,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,39.67462372779846,success,0.011095905303955078,0.79_1.0_0.93_0.83_1.0,0.54_0.5_0.5_0.51_0.5,7.874727058410644,0.910016420361248,0.95,0.97,0.92,0.98,0.5109523809523809,1746730943.0250697,,RandomForestClassifier,,,,,50,6,,5,1,3,,gini,False,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.7305099964141846,success,0.07206625938415527,0.64_0.5_0.73_0.64_0.68,0.6_0.62_0.58_0.59_0.6,0.005301141738891601,0.6363636363636364,0.73,0.96,0.7,0.66,0.5980952380952381,1746730903.3351963,uniform,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,5,,1.080176591873169,success,0.009258413314819336,0.42_0.46_0.59_0.42_0.0,0.64_0.62_0.55_0.57_0.51,0.16829590797424315,0.3770898641588297,0.52,0.95,0.43,0.68,0.579047619047619,1746730901.7711,,RandomForestClassifier,,,,,75,2,,4,3,5,,entropy,True,,
