rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__1_5,eval__by_group__1_3,eval__by_group__1_2,eval__by_group__1_0,eval__by_group__0_3,eval__by_group__0_2,eval__by_group__0_0,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,True,,False,RobustScaler,LFR_wrapper,1.0,50,0.5,,PCA,3,,22.409915685653687,success,0.02020115852355957,0.52_0.25_0.0_0.29_0.0,0.65_0.64_0.64_0.61_0.63,4.389273929595947,0.2115959400436768,0.51,0.65,0.72,0.79,0.23,0.7,0.67,0.6331316003312122,1746712471.8880208,,RandomForestClassifier,,,,,75,6,,3,4,2,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,10,2.0,,FunctionTransformer,,,39.102553606033325,success,0.03222599029541016,0.63_0.29_0.56_0.24_0.0,0.63_0.61_0.6_0.63_0.64,7.721980428695678,0.34267564091466024,0.62,0.71,0.83,0.83,0.34,0.77,0.73,0.6229859210735268,1746712512.6416829,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,PCA,8,,4.140291213989258,success,0.01312861442565918,0.3_0.27_0.0_0.16_0.4,0.64_0.65_0.64_0.64_0.65,0.7525770664215088,0.22739620966066645,0.62,0.66,0.58,0.95,0.44,0.57,0.46,0.6431251003059458,1746712516.8776944,,RandomForestClassifier,,,,,100,5,,3,3,1,,entropy,True,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,1.21653413772583,success,0.010998964309692383,0.15_0.17_0.0_0.07_0.14,0.68_0.68_0.67_0.69_0.67,0.17055010795593262,0.10655245729777844,0.22,0.33,0.31,1.0,0.13,0.3,0.32,0.6770316784902863,1746712518.1895533,,RandomForestClassifier,,,,,50,4,,6,2,3,,gini,True,,
NearMiss,2,,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,100,0.1,,PCA,2,,21.956188917160034,success,0.017464876174926758,0.36_0.23_0.0_0.55_0.0,0.63_0.65_0.61_0.63_0.63,4.305909252166748,0.22717811504887148,0.52,0.66,0.72,0.78,0.25,0.7,0.65,0.631679839580047,1746712540.276383,,RandomForestClassifier,,,,,50,4,,4,3,2,,gini,False,,
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,SelectKBest,,8,3.236112594604492,success,0.21805920600891113,0.11_0.1_0.11_0.12_0.21,0.68_0.66_0.65_0.66_0.66,0.1233917236328125,0.12933030852044014,0.45,0.5,0.49,0.98,0.13,0.47,0.43,0.6623678395156875,1746712543.6126535,uniform,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,2.0,,SelectKBest,,10,33.18396997451782,success,0.016370677947998048,0.63_0.7_0.58_0.21_0.0,0.62_0.61_0.57_0.64_0.63,4.977080202102661,0.42287058380631154,0.68,0.75,0.79,0.82,0.52,0.8,0.75,0.6136072001705759,1746712576.8977387,,MLPClassifier,sgd,5,,10,,,,,,,invscaling,,,1e-05,relu
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,PCA,6,,35.71694803237915,success,0.013341903686523438,0.43_0.26_0.59_0.3_0.73,0.62_0.63_0.61_0.61_0.61,7.0648072242736815,0.46250845171594773,0.57,0.69,0.74,0.8,0.48,0.76,0.7,0.6139936415707747,1746712612.7336998,,MLPClassifier,sgd,5,,10,,,,,,,adaptive,,,0.01,relu
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,200,2.0,,FunctionTransformer,,,16.99561882019043,success,0.012832307815551757,0.42_0.28_0.34_0.62_0.0,0.64_0.62_0.64_0.62_0.62,3.320310354232788,0.3335552262936913,0.61,0.67,0.76,0.8,0.33,0.74,0.68,0.6270817652203707,1746712629.8295016,,RandomForestClassifier,,,,,10,5,,3,2,3,,entropy,True,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,3.499671697616577,success,0.008692359924316407,0.2_0.0_0.0_0.17_0.1,0.64_0.67_0.65_0.68_0.65,0.6299469947814942,0.09382012646226694,0.42,0.48,0.51,1.0,0.09,0.43,0.53,0.6560944906107904,1746712634.745555,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.001,logistic
SMOTE,,8,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,2.921942710876465,success,0.0115234375,0.13_0.2_0.0_0.07_0.13,0.67_0.68_0.68_0.68_0.67,0.5092305660247802,0.10729072278197438,0.24,0.34,0.32,1.0,0.11,0.38,0.36,0.6762823930106459,1746712637.7775693,,RandomForestClassifier,,,,,25,4,,4,2,3,,entropy,True,,
NearMiss,3,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,280.6846914291382,success,0.11589088439941406,0.29_0.19_0.0_0.21_0.29,0.69_0.69_0.68_0.7_0.68,55.81565756797791,0.19740191543264388,0.48,0.53,0.57,1.0,0.2,0.49,0.58,0.6872243728387156,1746712918.5665991,,MLPClassifier,lbfgs,50,,5,,,,,,,constant,,,0.01,tanh
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.5,,SelectKBest,,4,33.13999819755554,success,0.21696195602416993,0.0_0.0_0.0_0.0_0.0,0.52_0.51_0.5_0.5_0.51,5.266390562057495,0.0,0.25,0.26,0.41,0.49,0.0,0.41,0.58,0.5097337334324406,1746712951.868431,uniform,KNeighborsClassifier,,,15,,,,euclidean,,,,,,,,
NearMiss,2,,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,8,,5.92414665222168,success,0.012663125991821289,0.31_0.2_0.0_0.28_0.0,0.66_0.67_0.65_0.67_0.67,1.107433795928955,0.15657152754794582,0.41,0.51,0.52,0.94,0.17,0.47,0.47,0.6636777278804848,1746712957.918997,,RandomForestClassifier,,,,,75,6,,3,3,2,,gini,False,,
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.5,PCA,7,,36.27320432662964,success,0.14825401306152344,0.31_0.3_0.0_0.2_0.22,0.69_0.68_0.68_0.7_0.68,6.891543054580689,0.2064870494701113,0.57,0.57,0.56,1.0,0.21,0.44,0.52,0.6845230810258469,1746712994.3003728,,MLPClassifier,sgd,50,,20,,,,,,,constant,,,0.001,tanh
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,True,,True,,StandardScaler,LFR_wrapper,1.0,100,0.1,,PCA,4,,19.82020616531372,success,0.07490377426147461,0.38_0.26_0.57_0.25_0.0,0.63_0.63_0.59_0.62_0.62,3.7441173553466798,0.29530731418359224,0.56,0.68,0.75,0.81,0.32,0.75,0.67,0.6192973757959178,1746713014.233553,,MLPClassifier,adam,10,,20,,,,,,,invscaling,,,0.001,relu
SMOTE,,8,mitigation_features_normalization_rebalancing_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,PCA,6,,20.12288212776184,success,0.22794523239135742,0.0_0.0_0.11_0.0_0.0,0.5_0.52_0.51_0.51_0.5,3.5252598762512206,0.021818181818181816,0.28,0.39,0.57,0.52,0.2,0.37,0.41,0.5064298228925547,1746713034.4710817,uniform,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
