rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,7,,0.2800769805908203,success,0.00502777099609375,0.9_0.75_0.97_0.9_0.95,0.52_0.54_0.5_0.52_0.51,0.021715545654296876,0.8926332288401255,0.92,1.0,0.95,0.97,0.5192857142857144,1746721152.0121577,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,False,,
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.7225813865661621,success,0.027887916564941405,0.28_0.25_0.55_0.45_0.0,0.6_0.59_0.66_0.62_0.66,0.06300563812255859,0.30584736251402916,0.72,0.71,0.41,0.76,0.6242857142857142,1746721151.2061477,distance,KNeighborsClassifier,,,3,,,,euclidean,,,,,,,,
SMOTE,,7,features_rebalancing_mitigation_normalization_classification,False,,True,,StandardScaler,CorrelationRemover,,,,1.0,SelectKBest,,4,1.204157829284668,success,0.003921031951904297,0.0_0.97_0.0_1.0_0.93,0.5_0.5_0.5_0.5_0.47,0.20818796157836914,0.5800000000000001,0.78,0.59,0.6,0.79,0.495,1746721150.0584748,,MLPClassifier,sgd,50,,10,,,,,,,invscaling,,,0.0001,relu
SMOTE,,7,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,50,0.1,,SelectKBest,,6,4.510307550430298,success,0.01122288703918457,0.42_0.48_0.39_0.7_0.26,0.54_0.62_0.6_0.47_0.54,0.3177656173706055,0.4479730639730639,0.82,0.68,0.47,0.8,0.5545238095238096,1746721148.4101083,distance,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
SMOTE,,6,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,5.977982997894287,success,0.008276414871215821,0.75_0.5_0.62_0.45_0.69,0.58_0.58_0.53_0.55_0.52,1.1447097301483153,0.6023414218816519,0.64,0.88,0.76,0.77,0.5526190476190476,1746721143.4722722,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,0.01,tanh
SMOTE,,8,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,SelectKBest,,1,7.239155054092407,success,0.0037201881408691407,0.0_0.0_0.0_0.0_0.0,0.62_0.69_0.69_0.64_0.7,1.4063302040100099,0.0,0.89,0.13,0.25,0.37,0.6695238095238094,1746721136.9670599,,MLPClassifier,lbfgs,25,,10,,,,,,,constant,,,0.001,logistic
NearMiss,1,,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,4.767292499542236,success,0.007822990417480469,0.0_0.31_0.72_0.48_0.0,0.54_0.55_0.55_0.55_0.51,0.9148559093475341,0.30387931034482757,0.57,0.72,0.62,0.67,0.5428571428571429,1746721129.3019989,,RandomForestClassifier,,,,,10,2,,6,2,5,,gini,False,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,1.5725104808807373,success,0.004791116714477539,0.45_0.0_0.54_0.0_0.44,0.52_0.58_0.55_0.55_0.54,0.28028717041015627,0.286394397951775,0.68,0.68,0.34,0.58,0.5471428571428572,1746721117.7368689,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,1e-05,relu
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.8971025943756104,success,0.0042666435241699215,0.0_0.75_0.69_0.8_0.42,0.71_0.56_0.56_0.6_0.61,0.1468080997467041,0.530355276907001,0.78,0.94,0.57,0.75,0.6071428571428571,1746721115.736353,,MLPClassifier,adam,25,,1,,,,,,,adaptive,,,0.01,relu
NearMiss,4,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,1.0,10,2.0,,SelectKBest,,6,7.942790269851685,success,0.005715656280517578,0.4_0.62_0.62_0.39_0.66,0.61_0.58_0.53_0.52_0.54,0.7516003131866456,0.5385057471264367,0.64,0.96,0.58,0.73,0.5542857142857142,1746721114.4175465,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,1,0.2684171199798584,success,0.011573457717895507,1.0_1.0_0.27_1.0_1.0,0.5_0.5_0.59_0.5_0.5,0.00619802474975586,0.8533333333333333,0.95,0.85,1.0,0.96,0.5171428571428571,1746721099.963247,uniform,KNeighborsClassifier,,,14,,,,euclidean,,,,,,,,
NearMiss,3,,rebalancing_mitigation_features_normalization_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.75,PCA,6,,0.4109158515930176,success,0.007493066787719727,0.0_0.42_0.5_0.43_0.0,0.66_0.67_0.59_0.62_0.61,0.040581035614013675,0.2693548387096774,0.54,0.84,0.27,0.57,0.6288095238095239,1746721099.1702623,distance,KNeighborsClassifier,,,18,,,,manhattan,,,,,,,,
NearMiss,1,,normalization_rebalancing_features_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,SelectKBest,,4,0.4158501625061035,success,0.011187267303466798,0.41_0.61_0.43_0.52_0.51,0.57_0.55_0.5_0.54_0.49,0.030547237396240233,0.4966138395448739,0.58,0.78,0.69,0.61,0.5314285714285714,1746721098.2179484,uniform,KNeighborsClassifier,,,3,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,False,,False,RobustScaler,CorrelationRemover,,,,1.0,PCA,6,,0.0004601478576660156,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746721097.3748624,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,6,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,2.0,200,1.0,,FunctionTransformer,,,2.021437406539917,success,0.009648847579956054,0.0_0.25_0.69_0.0_0.8,0.62_0.57_0.52_0.55_0.59,0.3626726150512695,0.3492551892551893,0.61,0.55,0.63,0.58,0.5707142857142857,1746721096.9592683,,RandomForestClassifier,,,,,10,2,,2,1,5,,entropy,False,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,2.0,,SelectKBest,,5,9.208442687988281,success,0.006352853775024414,0.86_0.75_1.0_0.83_1.0,0.54_0.56_0.5_0.52_0.5,1.0544446945190429,0.8890804597701149,0.93,1.0,0.92,0.95,0.5233333333333333,1746721094.297545,,RandomForestClassifier,,,,,10,4,,3,1,1,,entropy,True,,
SMOTE,,8,rebalancing_normalization_mitigation_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,2,0.560917854309082,success,0.005966329574584961,0.0_0.0_0.31_0.37_0.34,0.69_0.67_0.64_0.69_0.69,0.06326856613159179,0.20479885057471264,0.51,0.56,0.43,0.71,0.6757142857142858,1746721084.6754763,,RandomForestClassifier,,,,,10,4,,5,4,3,,gini,True,,
NearMiss,4,,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,10,0.1,,FunctionTransformer,,,8.937448263168335,success,0.005900192260742188,0.75_0.5_0.85_0.59_0.72,0.58_0.58_0.48_0.56_0.51,1.7525379180908203,0.6823885777908767,0.74,0.89,0.75,0.83,0.5447619047619048,1746721083.6836731,,MLPClassifier,adam,10,,20,,,,,,,invscaling,,,0.01,logistic
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,0.5,100,0.5,,SelectKBest,,6,0.03684520721435547,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746721074.2315784,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.0001,tanh
SMOTE,,6,normalization_features_rebalancing_mitigation_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,PCA,7,,2.0448203086853027,success,0.006453704833984375,0.0_0.38_0.0_0.0_0.0,0.61_0.64_0.66_0.62_0.67,0.37165517807006837,0.07619047619047618,0.7,0.89,0.09,0.38,0.6388095238095237,1746721073.7151952,,MLPClassifier,sgd,25,,1,,,,,,,adaptive,,,0.0001,logistic
NearMiss,1,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,4,,0.6206300258636475,success,0.0025988101959228517,0.0_0.36_0.61_0.21_0.0,0.66_0.59_0.58_0.55_0.53,0.09447999000549316,0.23506493506493506,0.59,0.68,0.31,0.61,0.5826190476190476,1746721071.263831,,MLPClassifier,adam,5,,10,,,,,,,constant,,,0.0001,relu
NearMiss,2,,normalization_mitigation_features_rebalancing_classification,,False,,False,RobustScaler,LFR_wrapper,1.0,100,1.0,,SelectKBest,,6,6.385892391204834,fail,0.012227916717529297,1.0_1.0_1.0_0.0_nan,0.5_0.5_0.5_0.47_0.5,0.7057070732116699,-inf,0.76,1.0,0.75,0.92,0.49428571428571433,1746721070.2345166,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.5,PCA,4,,0.0003933906555175781,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746721063.4175847,,MLPClassifier,lbfgs,50,,10,,,,,,,invscaling,,,0.01,logistic
SMOTE,,6,rebalancing_normalization_mitigation_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,2,9.16246247291565,success,0.009054040908813477,0.0_0.0_0.36_0.0_0.0,0.56_0.63_0.61_0.66_0.59,0.32646589279174804,0.07250000000000001,0.64,0.36,0.36,0.68,0.6097619047619048,1746721056.2320268,,RandomForestClassifier,,,,,25,3,,4,2,3,,gini,True,,
NearMiss,2,,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,1.046342134475708,success,0.07000594139099121,0.22_0.0_0.42_0.39_0.0,0.66_0.66_0.63_0.64_0.57,0.06468634605407715,0.2053734061930783,0.82,0.68,0.24,0.9,0.6345238095238095,1746721046.6340969,distance,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,SelectKBest,,9,0.77809739112854,success,0.006482839584350586,0.54_0.65_0.68_0.69_0.7,0.58_0.66_0.58_0.62_0.67,0.1158210277557373,0.6524121395845534,0.72,0.82,0.81,0.79,0.6230952380952381,1746721045.1752784,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,1,,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,1.3337180614471436,success,0.06616020202636719,0.4_0.31_0.5_0.34_0.39,0.61_0.66_0.57_0.62_0.59,0.09615650177001953,0.3907049705984797,0.47,0.76,0.43,0.54,0.6128571428571429,1746721043.9842,uniform,KNeighborsClassifier,,,19,,,,minkowski,,,,,,,,
NearMiss,4,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,2.3099465370178223,success,0.0038404464721679688,0.0_0.59_0.63_0.0_0.0,0.66_0.68_0.68_0.63_0.65,0.42997374534606936,0.24389610389610392,0.58,0.89,0.26,0.65,0.6607142857142858,1746721042.240045,,MLPClassifier,adam,25,,5,,,,,,,adaptive,,,0.01,logistic
NearMiss,4,,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,6,,0.7014682292938232,success,0.006445646286010742,0.0_0.58_0.62_0.42_0.0,0.66_0.64_0.56_0.57_0.56,0.1029271125793457,0.32651515151515154,0.61,0.77,0.33,0.78,0.5980952380952381,1746721039.5314014,,RandomForestClassifier,,,,,50,4,,5,3,5,,entropy,True,,
SMOTE,,5,rebalancing_normalization_features_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,8,,1.535477638244629,success,0.011002159118652344,0.42_0.0_0.0_0.0_0.0,0.66_0.64_0.69_0.63_0.66,0.25995426177978515,0.08333333333333334,0.73,0.25,0.57,0.71,0.6552380952380952,1746721038.3677962,,RandomForestClassifier,,,,,100,6,,6,4,2,,entropy,True,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,6,0.2834055423736572,success,0.012018918991088867,0.75_0.9_0.25_0.6_0.83,0.53_0.55_0.62_0.54_0.53,0.008187437057495117,0.6672222222222223,0.83,0.86,0.72,0.8,0.554047619047619,1746721036.4355145,uniform,KNeighborsClassifier,,,9,,,,manhattan,,,,,,,,
NearMiss,3,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,0.8738203048706055,success,0.03894333839416504,0.0_0.0_0.0_0.28_0.23,0.64_0.64_0.66_0.65_0.64,0.05937271118164063,0.1006269592476489,0.51,0.86,0.25,0.38,0.6433333333333333,1746721029.6539514,uniform,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
SMOTE,,6,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.5523662567138672,success,0.0371737003326416,0.0_0.65_0.45_0.0_0.0,0.62_0.69_0.68_0.67_0.7,0.013374233245849609,0.22013986013986014,0.61,0.48,0.48,0.72,0.6728571428571428,1746721028.3049712,distance,KNeighborsClassifier,,,11,,,,minkowski,,,,,,,,
NearMiss,4,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.2695143222808838,success,0.0052168846130371095,0.0_0.32_0.27_0.52_0.0,0.67_0.68_0.59_0.59_0.59,0.21758217811584474,0.22148579389958697,0.63,0.96,0.35,0.34,0.6245238095238095,1746721027.3577995,,MLPClassifier,adam,5,,1,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,0.0005555152893066406,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746721025.6949632,,MLPClassifier,adam,10,,10,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,1,0.36780285835266113,success,0.005176258087158203,0.62_0.71_0.25_0.68_1.0,0.52_0.52_0.52_0.53_0.5,0.037145376205444336,0.6533587102552619,0.92,1.0,0.73,0.88,0.518095238095238,1746721025.2985668,,RandomForestClassifier,,,,,25,4,,4,3,3,,gini,True,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,900.0471398830414,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746721024.464062,,MLPClassifier,lbfgs,50,,20,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,0.48488593101501465,success,0.005479574203491211,0.59_0.0_0.0_0.0_0.0,0.65_0.67_0.67_0.67_0.69,0.06083827018737793,0.1183431952662722,0.82,0.44,0.25,0.7,0.669047619047619,1746720124.012381,,RandomForestClassifier,,,,,25,2,,6,4,5,,gini,True,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,False,,True,RobustScaler,LFR_wrapper,0.1,100,0.5,,FunctionTransformer,,,6.734675884246826,success,0.039766693115234376,0.79_1.0_0.97_0.66_1.0,0.53_0.5_0.5_0.48_0.5,1.228907299041748,0.8822463054187193,0.93,0.9,0.91,0.96,0.5021428571428571,1746720123.1240857,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,3,,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,0.5177178382873535,success,0.006444358825683593,0.62_0.58_0.42_0.26_0.28,0.58_0.53_0.53_0.55_0.48,0.05872125625610351,0.4332437778400773,0.57,0.86,0.5,0.63,0.535952380952381,1746720109.7593408,distance,KNeighborsClassifier,,,9,,,,minkowski,,,,,,,,
SMOTE,,8,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,PCA,5,,0.0003609657287597656,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746720108.8517303,,RandomForestClassifier,,,,,10,5,,6,4,1,,entropy,True,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,0.0005342960357666016,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746720108.4607685,,MLPClassifier,adam,5,,10,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,5,0.9837028980255127,success,0.003485107421875,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.16548080444335939,1.0,1.0,1.0,1.0,1.0,0.5,1746720108.0706923,,MLPClassifier,sgd,5,,1,,,,,,,adaptive,,,0.0001,logistic
NearMiss,3,,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,100.89790225028992,success,0.020580387115478514,0.0_0.0_0.0_0.0_0.0,0.67_0.65_0.66_0.66_0.62,20.12480225563049,0.0,0.87,0.76,0.0,0.72,0.6523809523809524,1746720106.677101,,MLPClassifier,lbfgs,50,,10,,,,,,,adaptive,,,0.001,relu
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,1.1789650917053223,success,0.007043218612670899,0.54_0.27_0.23_0.0_0.0,0.61_0.61_0.63_0.61_0.56,0.19543032646179198,0.20621493449079656,0.59,0.25,0.72,0.48,0.6071428571428571,1746720005.3718297,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.27373814582824707,success,0.005203771591186524,0.95_0.75_0.93_0.95_0.91,0.51_0.52_0.52_0.51_0.51,0.017126131057739257,0.8998432601880877,0.98,1.0,0.95,0.94,0.5161904761904761,1746720003.8118582,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,0.6126024723052979,success,0.004891157150268555,0.0_0.42_0.39_0.23_0.23,0.66_0.6_0.54_0.57_0.59,0.08761467933654785,0.2554545454545455,0.53,0.68,0.5,0.46,0.5919047619047619,1746720003.1530507,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,0.01,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,PCA,4,,0.3552541732788086,success,0.0055805683135986325,0.56_0.58_0.5_0.5_0.19,0.49_0.52_0.56_0.52_0.53,0.03409385681152344,0.4635327635327635,0.9,0.9,0.46,0.87,0.525,1746719996.2755394,distance,KNeighborsClassifier,,,11,,,,euclidean,,,,,,,,
SMOTE,,8,normalization_mitigation_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.8126890659332275,success,0.010963964462280273,0.27_0.0_0.23_0.0_0.0,0.54_0.65_0.61_0.62_0.66,0.11245555877685547,0.10077404479578393,0.96,0.48,0.26,0.17,0.6166666666666666,1746719995.4737499,,RandomForestClassifier,,,,,100,4,,2,1,1,,gini,False,,
SMOTE,,7,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,3,,0.43058085441589355,success,0.005083847045898438,0.42_0.0_0.48_0.42_0.5,0.64_0.51_0.55_0.55_0.5,0.04917621612548828,0.3632183908045977,0.56,0.72,0.49,0.67,0.550952380952381,1746719994.2506592,,RandomForestClassifier,,,,,25,5,,3,2,1,,gini,True,,
SMOTE,,8,mitigation_features_normalization_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,9,0.5736587047576904,success,0.006352472305297852,0.23_0.6_0.0_0.0_0.0,0.67_0.69_0.65_0.65_0.7,0.07659845352172852,0.16404761904761903,0.76,0.7,0.27,0.62,0.6723809523809523,1746719993.4415555,,RandomForestClassifier,,,,,50,6,,3,1,5,,entropy,True,,
SMOTE,,7,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,4.138965606689453,success,0.004915666580200195,0.0_0.63_0.3_0.62_0.38,0.68_0.66_0.65_0.66_0.65,0.7931840419769287,0.38706406739811916,0.8,0.79,0.49,0.59,0.6604761904761904,1746719992.4894896,,MLPClassifier,adam,5,,20,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,False,,False,,StandardScaler,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,7.7021143436431885,success,0.021488475799560546,0.85_0.71_0.97_0.52_1.0,0.54_0.53_0.5_0.55_0.5,1.03873291015625,0.8082183908045977,0.82,0.91,0.87,0.9,0.5238095238095238,1746719987.9792075,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,4,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,0.6292650699615479,success,0.006612825393676758,0.44_0.42_0.45_0.23_0.25,0.64_0.58_0.53_0.52_0.51,0.08563919067382812,0.35765517241379313,0.47,0.78,0.39,0.66,0.559047619047619,1746719979.9060004,,RandomForestClassifier,,,,,50,5,,4,2,5,,gini,True,,
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.9674599170684814,success,0.008686447143554687,0.0_0.0_0.0_0.0_0.0,0.69_0.61_0.63_0.6_0.65,0.15393705368041993,0.0,0.5,1.0,0.0,0.51,0.6378571428571428,1746719978.9066622,,RandomForestClassifier,,,,,50,5,,4,4,5,,gini,False,,
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.3697586059570312,success,0.006649541854858399,0.0_0.0_0.18_0.35_0.0,0.69_0.56_0.64_0.55_0.57,0.23647451400756836,0.10639016156257534,0.46,0.67,0.3,0.57,0.6004761904761905,1746719971.2800255,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.01,relu
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.5736167430877686,success,0.027312707901000977,0.36_0.6_0.59_0.72_0.45,0.59_0.62_0.57_0.58_0.62,0.003646183013916016,0.5453607503607503,0.83,0.87,0.69,0.59,0.5961904761904762,1746719969.522609,uniform,KNeighborsClassifier,,,20,,,,euclidean,,,,,,,,
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,0.2426156997680664,success,0.003175830841064453,0.82_0.8_0.86_0.75_0.9,0.62_0.56_0.54_0.58_0.52,0.016799402236938477,0.8258307210031347,0.85,0.93,0.94,0.88,0.5626190476190476,1746719968.582535,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,1,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,SelectKBest,,6,0.5006392002105713,success,0.018129873275756835,0.0_0.48_0.47_0.2_0.0,0.67_0.67_0.57_0.61_0.68,0.037477302551269534,0.2300656814449918,0.49,0.38,0.61,0.56,0.637857142857143,1746719967.9669914,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,7,rebalancing_mitigation_features_normalization_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,5,,1.2386586666107178,success,0.009406185150146485,0.0_0.32_0.17_0.42_0.0,0.61_0.65_0.6_0.6_0.62,0.2048973560333252,0.18186418844313584,0.89,0.69,0.27,0.51,0.616904761904762,1746719967.094414,,RandomForestClassifier,,,,,100,4,,5,2,3,,gini,True,,
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,0.36237144470214844,success,0.005173873901367187,1.0_1.0_0.62_1.0_1.0,0.5_0.5_0.63_0.5_0.5,0.03625397682189942,0.925,0.97,0.99,0.92,0.92,0.5254761904761904,1746719965.475568,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.001,relu
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,0.5988960266113281,success,0.004860687255859375,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.08546934127807618,1.0,1.0,1.0,1.0,1.0,0.5,1746719964.753787,,MLPClassifier,sgd,25,,10,,,,,,,invscaling,,,0.01,logistic
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,7.18645977973938,success,0.010806703567504882,0.42_0.5_0.65_0.59_0.42,0.61_0.58_0.55_0.56_0.52,1.3877573013305664,0.515423197492163,0.64,0.85,0.57,0.76,0.5640476190476191,1746719963.7904983,,RandomForestClassifier,,,,,25,4,,6,4,1,,entropy,False,,
SMOTE,,6,features_normalization_rebalancing_mitigation_classification,,False,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,7,0.04934215545654297,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719950.8055782,,RandomForestClassifier,,,,,25,5,,3,1,5,,entropy,False,,
NearMiss,3,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,100,1.0,,FunctionTransformer,,,15.81581735610962,success,0.006471014022827149,1.0_0.62_0.32_0.59_0.5,0.5_0.6_0.52_0.56_0.55,3.126560115814209,0.6059913793103449,0.64,0.9,0.74,0.79,0.5454761904761904,1746719950.3784664,,MLPClassifier,sgd,10,,10,,,,,,,adaptive,,,1e-05,logistic
