rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__White_Male,eval__by_group__White_Female,eval__by_group__Black_Male,eval__by_group__Black_Female,eval__by_group__Asian-Pac-Islander_Male,eval__by_group__Asian-Pac-Islander_Female,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,4,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,4,,5.7220458984375e-06,already_evaluated,0.3832277297973633,0.28_0.25_0.23_0.25_0.28,0.62_0.67_0.66_0.67_0.66,1.4222023010253906,0.25716059646640593,0.27,0.28,0.65,0.55,0.9,0.89,0.6566190094118584,1746717510.3864238,uniform,KNeighborsClassifier,,,6,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,3,,5.4836273193359375e-06,already_evaluated,0.18454408645629883,0.3_0.34_0.34_0.44_0.38,0.74_0.74_0.74_0.73_0.73,108.73481574058533,0.35907718063609295,0.6,0.36,0.64,0.55,0.71,0.87,0.7365542547385207,1746717510.4638402,,MLPClassifier,lbfgs,50,,20,,,,,,,adaptive,,,0.0001,relu
NearMiss,4,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,PCA,8,,6.198883056640625e-06,already_evaluated,0.011577939987182618,0.06_0.15_0.09_0.3_0.08,0.66_0.67_0.65_0.66_0.65,2.0276471614837646,0.13730046928796508,0.2,0.15,0.86,0.33,0.98,0.92,0.6571359962338099,1746717510.5394566,,RandomForestClassifier,,,,,10,4,,4,4,3,,gini,False,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,50,1.0,,FunctionTransformer,,,6.198883056640625e-06,already_evaluated,0.15888557434082032,nan_0.0_nan_nan_nan,0.5_0.52_0.5_0.5_0.5,13.181012058258057,-inf,0.21,0.43,0.0,0.57,0.53,1.0,0.504200341264434,1746717510.6123526,,MLPClassifier,lbfgs,10,,20,,,,,,,adaptive,,,0.0001,relu
NearMiss,1,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,10,5.245208740234375e-06,already_evaluated,1.1102221488952637,0.2_0.12_0.17_0.23_0.2,0.78_0.78_0.79_0.79_0.77,0.16064109802246093,0.18350159245701364,0.39,0.2,0.79,0.19,0.95,0.74,0.7817843261847427,1746717510.6852837,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,PCA,5,,5.0067901611328125e-06,already_evaluated,0.43656282424926757,0.15_0.22_0.15_0.25_0.22,0.74_0.73_0.74_0.74_0.73,0.14059271812438964,0.19633784941239624,0.68,0.23,0.41,0.22,0.93,0.69,0.7352567847270629,1746717510.7577388,uniform,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,9.5367431640625e-06,already_evaluated,0.027698469161987305,0.0_0.0_0.0_0.0_0.0,0.64_0.64_0.66_0.63_0.64,1.1488243103027345,0.0,0.3,0.0,0.17,0.0,1.0,0.0,0.6431124845083045,1746717510.8300989,,RandomForestClassifier,,,,,100,4,,3,4,3,,gini,False,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,9,7.62939453125e-06,already_evaluated,0.9698017597198486,0.14_0.13_0.12_0.15_0.13,0.74_0.77_0.76_0.77_0.77,0.3230401039123535,0.13266404309975238,0.39,0.13,0.36,0.19,0.99,0.45,0.7630401791915643,1746717510.90558,uniform,KNeighborsClassifier,,,11,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,True,,True,,StandardScaler,LFR_wrapper,0.5,100,1.0,,SelectKBest,,6,5.7220458984375e-06,already_evaluated,0.023810386657714844,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.2540391445159913,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746717510.9799109,,MLPClassifier,sgd,25,,1,,,,,,,constant,,,0.0001,tanh
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,10,0.5,,FunctionTransformer,,,4.291534423828125e-06,already_evaluated,0.039395809173583984,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,3.1253687381744384,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746717511.052063,,RandomForestClassifier,,,,,100,4,,2,1,3,,gini,True,,
NearMiss,4,,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,4.76837158203125e-06,already_evaluated,0.18700847625732422,0.48_0.41_0.53_0.31_0.42,0.48_0.49_0.49_0.5_0.49,30.54524221420288,0.430346709508138,0.59,0.54,0.78,0.45,0.72,0.84,0.48948698033161353,1746717511.1261764,,MLPClassifier,lbfgs,50,,10,,,,,,,invscaling,,,0.001,relu
NearMiss,2,,rebalancing_features_mitigation_normalization_classification,False,,False,,StandardScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,1.71661376953125e-05,already_evaluated,0.027589845657348632,0.52_0.21_0.31_0.31_0.39,0.47_0.5_0.48_0.5_0.49,2.249999523162842,0.3484474493503501,0.55,0.49,0.68,0.47,0.57,0.67,0.48861510053633206,1746717511.204243,,RandomForestClassifier,,,,,10,4,,3,4,3,,gini,True,,
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,1.0,,FunctionTransformer,,,4.76837158203125e-06,already_evaluated,4.123292112350464,nan_nan_nan_0.39_nan,0.5_0.5_0.5_0.52_0.5,4.078370141983032,-inf,0.79,0.29,0.2,0.23,0.19,0.43,0.5035439366943362,1746717511.279187,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,8,,4.291534423828125e-06,already_evaluated,0.010070037841796876,0.4_0.37_0.33_0.36_0.38,0.72_0.73_0.71_0.72_0.73,0.5114186763763428,0.3656629005564681,0.93,0.38,0.8,0.41,0.74,0.54,0.7211855385750778,1746717511.3558805,,RandomForestClassifier,,,,,10,4,,4,4,3,,entropy,False,,
SMOTE,,8,mitigation_normalization_rebalancing_features_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.16235089302062988,0.04_0.06_0.04_0.01_0.02,0.81_0.81_0.81_0.82_0.81,133.4182994365692,0.03186169176661951,0.83,0.21,0.39,0.03,1.0,0.24,0.8105713912007972,1746717511.4372153,,MLPClassifier,lbfgs,50,,10,,,,,,,invscaling,,,0.01,relu
SMOTE,,7,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.012306976318359374,0.12_0.12_0.13_0.12_0.1,0.8_0.8_0.8_0.81_0.8,1.9677984714508057,0.11750262137540923,0.59,0.12,0.52,0.17,0.98,0.5,0.8034168021699266,1746717511.5225925,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,tanh
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0.010645771026611328,0.0_0.0_0.0_0.0_0.0,0.76_0.75_0.75_0.76_0.75,0.2978968620300293,0.0010991176195742098,0.8,0.0,0.76,0.15,0.99,0.6,0.7540267931289557,1746717511.61302,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,False,,
NearMiss,4,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,10,0.1,,FunctionTransformer,,,5.9604644775390625e-06,already_evaluated,0.02997417449951172,0.16_0.56_0.66_0.43_0.0,0.48_0.5_0.48_0.5_0.5,5.251743412017822,0.362775708948174,0.76,0.72,0.98,0.78,0.62,0.43,0.49405363981932,1746717511.7037778,,MLPClassifier,sgd,25,,1,,,,,,,invscaling,,,0.001,logistic
NearMiss,4,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,200,0.1,,SelectKBest,,2,4.76837158203125e-06,already_evaluated,0.04701066017150879,0.43_0.73_0.25_0.52_0.46,0.48_0.49_0.49_0.5_0.49,2.12715482711792,0.47862865867665016,0.68,0.62,0.92,0.57,0.59,0.55,0.49079240177017497,1746717511.7948446,,RandomForestClassifier,,,,,100,4,,5,1,5,,gini,True,,
SMOTE,,6,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,0.5,,SelectKBest,,6,6.4373016357421875e-06,already_evaluated,0.16818451881408691,0.47_0.57_0.33_0.32_0.41,0.53_0.51_0.51_0.51_0.5,6.954196500778198,0.4228708101340802,0.67,0.69,0.44,0.65,0.78,0.88,0.512388567807721,1746717511.8875082,,MLPClassifier,adam,50,,5,,,,,,,adaptive,,,0.01,relu
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,6.9141387939453125e-06,already_evaluated,0.013399362564086914,0.01_0.01_0.0_0.01_0.0,0.68_0.67_0.68_0.67_0.67,0.9216086387634277,0.004984842393874134,0.28,0.01,0.56,0.14,1.0,0.16,0.6749245965351235,1746717511.983435,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,200,1.0,,FunctionTransformer,,,6.9141387939453125e-06,already_evaluated,3.30138258934021,nan_nan_nan_nan_0.0,0.5_0.5_0.5_0.5_0.5,1.840251588821411,-inf,0.58,0.06,0.0,0.01,0.46,0.0,0.5000905719457782,1746717512.0776556,distance,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,50,0.5,,FunctionTransformer,,,45.93489217758179,fail,3.5760669708251953,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,1.972050380706787,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746717559.5048325,uniform,KNeighborsClassifier,,,20,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,2.0,,FunctionTransformer,,,17.277628421783447,fail,0.03316092491149902,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,3.3080628395080565,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746717576.8817596,,RandomForestClassifier,,,,,75,4,,2,2,2,,entropy,True,,
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,3,,86.66741371154785,success,0.046506071090698244,0.41_0.56_1.0_1.0_0.56,0.52_0.5_0.5_0.5_0.51,17.17745966911316,0.7058257739087989,0.92,0.94,0.87,0.93,0.79,0.75,0.5069178995635342,1746717663.6480362,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,relu
NearMiss,4,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,13.652248620986938,success,0.018386983871459962,0.09_0.08_0.07_0.11_0.08,0.7_0.72_0.71_0.7_0.7,2.1072123050689697,0.0855233014165694,0.16,0.09,0.18,0.11,1.0,0.99,0.7089101640949048,1746717677.4043612,,RandomForestClassifier,,,,,50,5,,3,2,2,,entropy,False,,
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,0.5,,PCA,4,,28.711228132247925,success,0.02499551773071289,0.37_0.6_0.53_0.12_0.61,0.52_0.51_0.51_0.5_0.51,5.6100365161895756,0.4477806504480382,0.75,0.77,0.66,0.85,0.72,0.64,0.5112078565799336,1746717706.2298067,,MLPClassifier,lbfgs,5,,5,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,10,8.326997995376587,success,0.010287046432495117,0.1_0.13_0.06_0.07_0.07,0.75_0.75_0.74_0.75_0.75,1.557330322265625,0.08578641853100061,0.69,0.12,0.32,0.1,0.9,0.59,0.7491537852766023,1746717714.65845,,MLPClassifier,lbfgs,5,,1,,,,,,,adaptive,,,0.0001,logistic
NearMiss,4,,rebalancing_features_mitigation_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,155.60748600959778,success,0.022575950622558592,0.25_0.17_0.21_0.27_0.24,0.78_0.79_0.79_0.79_0.78,30.995620679855346,0.22752975902182734,0.77,0.25,0.61,0.25,0.97,0.68,0.7850658710628575,1746717870.3666708,,MLPClassifier,lbfgs,50,,1,,,,,,,invscaling,,,1e-05,relu
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,271.4159982204437,success,0.02798805236816406,0.13_0.13_0.11_0.15_0.15,0.8_0.8_0.8_0.81_0.8,54.12225456237793,0.13306380038967053,0.72,0.13,0.59,0.22,0.98,0.65,0.7999811091630132,1746718141.899172,,MLPClassifier,lbfgs,10,,5,,,,,,,adaptive,,,0.001,logistic
