rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__1_5,eval__by_group__1_3,eval__by_group__1_2,eval__by_group__1_0,eval__by_group__0_3,eval__by_group__0_2,eval__by_group__0_0,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,1.0668680667877197,success,0.009483718872070312,0.3_0.26_0.34_0.33_0.29,0.67_0.67_0.67_0.67_0.66,0.165983247756958,0.3059798860702446,0.4,0.42,0.42,1.0,0.34,0.35,0.38,0.6686876393037723,1746724850.498611,,RandomForestClassifier,,,,,50,5,,4,2,5,,gini,True,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,56.94482946395874,success,0.018545866012573242,0.47_0.67_0.74_0.55_0.69,0.65_0.62_0.63_0.6_0.62,11.308738374710083,0.6248328832670177,0.77,0.74,0.83,0.99,0.67,0.91,0.79,0.6272129021639383,1746724849.1758552,,MLPClassifier,sgd,5,,20,,,,,,,constant,,,0.01,logistic
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,3,,22.385727882385254,success,0.01433253288269043,0.71_0.42_0.68_0.59_0.32,0.63_0.62_0.62_0.62_0.64,4.418431520462036,0.5435334851195066,0.76,0.73,0.85,1.0,0.59,0.8,0.74,0.6247490378371676,1746724791.9986367,,RandomForestClassifier,,,,,10,5,,4,2,3,,gini,True,,
SMOTE,,7,features_rebalancing_normalization_mitigation_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,0.5992813110351562,success,0.021364498138427734,0.61_0.4_0.48_0.48_0.32,0.65_0.64_0.65_0.65_0.66,0.04768881797790527,0.4591537923140203,0.62,0.7,0.73,1.0,0.47,0.7,0.73,0.6482965068557375,1746724766.4983122,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,False,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.3223750591278076,success,0.14702968597412108,0.5_0.41_0.43_0.45_0.24,0.67_0.67_0.68_0.68_0.67,0.00899195671081543,0.4093640279067287,0.59,0.65,0.69,1.0,0.42,0.67,0.71,0.6757043572821371,1746724765.604325,distance,KNeighborsClassifier,,,18,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.44990038871765137,success,0.008141851425170899,0.26_0.33_0.36_0.28_0.27,0.67_0.69_0.68_0.67_0.67,0.04494142532348633,0.2986846457825495,0.4,0.44,0.47,1.0,0.3,0.45,0.43,0.6773908894946448,1746724764.056147,,RandomForestClassifier,,,,,10,5,,4,2,3,,gini,True,,
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,5,,0.6492831707000732,success,0.005126380920410156,0.44_0.39_0.46_0.48_0.3,0.68_0.69_0.69_0.7_0.68,0.0909909725189209,0.4151354175722065,0.58,0.64,0.68,1.0,0.42,0.62,0.72,0.6881098034904619,1746724763.3763702,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,8,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,14.190109491348267,success,0.005923080444335938,0.21_0.17_0.33_0.22_0.21,0.69_0.68_0.67_0.7_0.68,2.7977612972259522,0.2284314394670997,0.46,0.56,0.64,1.0,0.23,0.43,0.55,0.6818785499823315,1746724762.5025287,,MLPClassifier,adam,5,,1,,,,,,,adaptive,,,0.0001,relu
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,2.3486552238464355,success,0.010385227203369141,0.53_0.52_0.46_0.53_0.48,0.64_0.65_0.64_0.66_0.64,0.4198258876800537,0.5035016633865572,0.63,0.64,0.6,1.0,0.53,0.59,0.77,0.6451190325724261,1746724748.06109,,RandomForestClassifier,,,,,25,3,,3,1,2,,entropy,False,,
SMOTE,,8,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,1,,1.4570584297180176,success,0.12149262428283691,0.54_0.56_0.8_0.71_0.67,0.62_0.61_0.62_0.61_0.62,0.01910262107849121,0.6541143979731359,0.8,0.8,0.87,1.0,0.73,0.86,0.82,0.6139706927244559,1746724745.4900148,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,3,,6.221542119979858,success,0.017672109603881835,0.47_0.34_0.36_0.18_0.18,0.64_0.64_0.63_0.66_0.62,1.1798924446105956,0.3053536128457527,0.45,0.55,0.56,1.0,0.31,0.55,0.81,0.6377529986006213,1746724743.8109848,,RandomForestClassifier,,,,,100,3,,5,3,3,,gini,True,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,7.369246959686279,success,0.014849185943603516,0.44_0.41_0.35_0.2_0.24,0.63_0.64_0.62_0.65_0.63,1.4108983993530273,0.3290892166792555,0.42,0.56,0.58,1.0,0.33,0.57,0.83,0.6362474187180105,1746724737.3572733,,RandomForestClassifier,,,,,75,2,,5,4,5,,gini,False,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,4,,2.166003942489624,success,0.1450644016265869,0.36_0.35_0.18_0.27_0.35,0.62_0.63_0.63_0.65_0.64,0.11169085502624512,0.3027716330664925,0.35,0.55,0.66,1.0,0.33,0.56,0.75,0.6348655643356585,1746724726.6668992,uniform,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,0.1,,FunctionTransformer,,,8.675379991531372,success,0.013683032989501954,1.0_0.45_0.36_0.45_0.28,0.5_0.62_0.6_0.62_0.62,1.6788364887237548,0.5080465441213919,0.53,0.69,0.76,1.0,0.54,0.89,0.9,0.5951250766586306,1746724724.2809753,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,SelectKBest,,6,228.21249747276306,success,0.04967069625854492,0.25_0.26_0.37_0.39_0.2,0.68_0.69_0.68_0.69_0.68,45.44787888526916,0.2959503980946564,0.46,0.56,0.64,1.0,0.3,0.58,0.75,0.6825939531728582,1746724715.37735,,MLPClassifier,lbfgs,50,,5,,,,,,,adaptive,,,0.0001,tanh
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,8,0.7438015937805176,success,0.007393741607666015,0.42_0.42_0.36_0.44_0.28,0.67_0.67_0.66_0.69_0.66,0.08273472785949706,0.3849265848363873,0.49,0.61,0.64,1.0,0.4,0.58,0.8,0.6701202313073369,1746724486.950586,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,200,0.1,,FunctionTransformer,,,24.136846780776978,success,0.015593004226684571,0.43_0.53_0.75_0.75_0.35,0.64_0.65_0.64_0.62_0.64,4.768143939971924,0.5605830187934232,0.76,0.75,0.84,1.0,0.58,0.85,0.76,0.6369978043428942,1746724485.9946697,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,2,,2.1692681312561035,success,0.011456441879272462,0.02_0.01_0.04_0.09_0.0,0.58_0.57_0.59_0.6_0.57,0.38190722465515137,0.03181300327608818,0.04,0.1,0.15,1.0,0.26,0.08,0.11,0.5830660230158069,1746724461.644269,,RandomForestClassifier,,,,,50,5,,4,1,4,,gini,False,,
NearMiss,2,,features_normalization_mitigation_rebalancing_classification,,False,,False,RobustScaler,LFR_wrapper,2.0,100,0.1,,FunctionTransformer,,,36.15458035469055,success,0.38155527114868165,0.0_0.18_0.32_0.16_0.35,0.52_0.51_0.51_0.51_0.5,6.437569046020508,0.19991697412935783,0.37,0.47,0.48,0.55,0.8,0.54,0.56,0.5104127974835537,1746724459.2648437,uniform,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,0.622560977935791,success,0.006763362884521484,0.12_0.08_0.39_0.2_0.11,0.63_0.65_0.63_0.65_0.62,0.07859911918640136,0.17896314672515776,0.28,0.34,0.33,1.0,0.18,0.39,0.5,0.6357489834733754,1746724420.140631,,RandomForestClassifier,,,,,10,6,,2,1,3,,entropy,True,,
NearMiss,4,,mitigation_features_rebalancing_normalization_classification,False,,True,,StandardScaler,CorrelationRemover,,,,1.0,SelectKBest,,5,0.6331820487976074,success,0.006647872924804688,0.46_0.53_0.4_0.43_0.59,0.68_0.67_0.67_0.68_0.66,0.07984957695007325,0.48392240735910946,0.77,0.7,0.67,1.0,0.69,0.59,0.49,0.6726185469674639,1746724419.2383335,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,6,rebalancing_normalization_mitigation_features_classification,False,,False,,StandardScaler,LFR_wrapper,2.0,10,0.5,,PCA,1,,29.162890911102295,success,0.118695068359375,0.0_0.0_0.48_0.45_0.0,0.5_0.49_0.49_0.51_0.5,5.571318483352661,0.18632646525034696,0.7,0.61,0.61,0.57,0.25,0.84,0.88,0.4973055278902857,1746724418.3937461,distance,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,50,0.1,,SelectKBest,,4,44.35303831100464,success,0.0299436092376709,0.53_0.55_0.7_0.61_0.48,0.65_0.64_0.62_0.62_0.63,7.5364233493804935,0.574887187642645,0.74,0.73,0.84,1.0,0.63,0.84,0.76,0.6340430738644474,1746724389.0248163,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,0.001,tanh
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.6881394386291504,success,0.00541839599609375,0.49_0.47_0.06_0.0_0.52,0.66_0.66_0.63_0.63_0.65,0.09831461906433106,0.3078037237991776,0.59,0.61,0.53,0.95,0.51,0.47,0.63,0.6458086357363415,1746724344.4635875,,RandomForestClassifier,,,,,10,6,,2,4,2,,entropy,False,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,SelectKBest,,1,1.3644905090332031,success,0.013964462280273437,0.42_0.48_0.39_0.21_0.25,0.63_0.63_0.62_0.64_0.62,0.20589923858642578,0.3517984933670627,0.43,0.58,0.64,1.0,0.36,0.74,0.88,0.6251155598802943,1746724343.5610402,,RandomForestClassifier,,,,,75,5,,5,4,3,,gini,True,,
SMOTE,,5,normalization_rebalancing_mitigation_features_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,10,0.1,,FunctionTransformer,,,133.72283101081848,success,0.03086552619934082,0.68_0.52_0.82_0.56_0.37,0.61_0.54_0.59_0.65_0.67,26.66524271965027,0.5898435281029687,0.74,0.8,0.81,1.0,0.59,0.8,0.86,0.6131528488949576,1746724341.9867141,,MLPClassifier,lbfgs,5,,20,,,,,,,invscaling,,,0.0001,tanh
NearMiss,3,,mitigation_features_rebalancing_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,7,,42.528040170669556,success,0.14579715728759765,0.42_0.0_0.52_0.55_0.71,0.7_0.63_0.66_0.62_0.61,8.151147270202637,0.4396182194978354,0.64,0.65,0.71,1.0,0.46,0.68,0.8,0.6451280360442768,1746724208.058148,,MLPClassifier,adam,50,,20,,,,,,,invscaling,,,0.01,relu
SMOTE,,6,features_normalization_rebalancing_mitigation_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,PCA,7,,0.0005280971527099609,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746724165.3278887,,RandomForestClassifier,,,,,10,5,,4,2,5,,gini,True,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.8565196990966797,success,0.042061376571655276,0.38_0.29_0.36_0.38_0.22,0.65_0.63_0.64_0.65_0.63,0.057915687561035156,0.32679793807162655,0.53,0.58,0.69,1.0,0.33,0.48,0.48,0.6390500067544348,1746724162.3857157,distance,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
NearMiss,4,,rebalancing_normalization_mitigation_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.7589504718780518,success,0.034664154052734375,0.38_0.42_0.46_0.45_0.33,0.64_0.63_0.63_0.66_0.63,0.04299130439758301,0.40856648500699855,0.51,0.52,0.62,1.0,0.43,0.49,0.54,0.6379345785772232,1746724161.329862,distance,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
NearMiss,2,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,6,0.6238462924957275,success,0.02797846794128418,0.46_0.33_0.46_0.46_0.27,0.67_0.64_0.66_0.66_0.66,0.03842611312866211,0.39884552456208955,0.56,0.64,0.68,1.0,0.41,0.64,0.75,0.6581696542474719,1746724160.3741908,distance,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
SMOTE,,6,normalization_features_rebalancing_mitigation_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,200,0.1,,FunctionTransformer,,,7.929836750030518,success,0.016117620468139648,0.42_0.47_0.46_0.48_0.32,0.64_0.63_0.62_0.64_0.63,1.5256933689117431,0.4286826389023936,0.56,0.66,0.69,1.0,0.43,0.69,0.83,0.6339600724213781,1746724159.551182,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,False,,
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.432483434677124,success,0.008412027359008789,0.29_0.31_0.37_0.26_0.29,0.68_0.68_0.69_0.69_0.68,0.04231081008911133,0.30294259537827295,0.48,0.59,0.63,1.0,0.3,0.56,0.71,0.6831532653108635,1746724151.4270806,,RandomForestClassifier,,,,,10,4,,6,4,3,,entropy,False,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,5,,0.0005290508270263672,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746724150.8019888,uniform,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,8,mitigation_normalization_features_rebalancing_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,94.12978005409241,success,0.01657876968383789,0.3_0.27_0.4_0.35_0.21,0.68_0.68_0.67_0.69_0.68,18.767216825485228,0.3042674283093422,0.39,0.49,0.6,1.0,0.32,0.57,0.73,0.6801368197847643,1746724150.6033406,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,relu
NearMiss,3,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,6,77.5724151134491,success,0.12779645919799804,0.39_0.31_0.39_0.37_0.34,0.69_0.68_0.67_0.7_0.69,15.209763193130494,0.3584307808144767,0.51,0.61,0.64,1.0,0.36,0.59,0.71,0.685121041252576,1746724056.2690105,,MLPClassifier,sgd,25,,20,,,,,,,constant,,,1e-05,relu
NearMiss,4,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,2.4128811359405518,success,0.219680118560791,0.3_0.3_0.35_0.24_0.23,0.63_0.63_0.64_0.66_0.64,0.060610198974609376,0.2842432009180333,0.41,0.48,0.58,1.0,0.29,0.49,0.54,0.6390790154955261,1746723975.870796,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
NearMiss,2,,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,1,,33.769371032714844,fail,0.2301201343536377,0.0_nan_0.59_0.38_0.41,0.51_0.5_0.53_0.51_0.51,6.264077949523926,-inf,0.78,0.64,0.78,0.87,0.55,0.83,0.68,0.5109227366884468,1746723973.264719,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.612050294876099,success,0.5114624977111817,0.35_0.33_0.46_0.22_0.27,0.66_0.66_0.66_0.67_0.65,0.07646894454956055,0.3255581475160086,0.5,0.57,0.59,1.0,0.35,0.5,0.54,0.6593788396797744,1746723939.306254,uniform,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,1,,1.3996131420135498,success,0.12172751426696778,0.62_0.4_0.76_0.83_0.76,0.62_0.62_0.62_0.61_0.61,0.0072019100189208984,0.6748415913445055,0.84,0.8,0.89,0.98,0.78,0.85,0.83,0.6158194924138948,1746723933.5045588,uniform,KNeighborsClassifier,,,17,,,,minkowski,,,,,,,,
SMOTE,,6,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,16.309791564941406,success,0.022130632400512697,0.54_0.59_0.41_0.52_0.43,0.66_0.6_0.56_0.64_0.61,3.1908823013305665,0.49797543062648586,0.62,0.69,0.76,1.0,0.52,0.79,0.87,0.6119909438198915,1746723931.9174795,,RandomForestClassifier,,,,,75,4,,3,2,3,,gini,True,,
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,2.0,,FunctionTransformer,,,27.632857084274292,success,0.013269519805908203,0.46_0.58_0.75_0.54_0.32,0.63_0.63_0.64_0.61_0.64,5.472028017044067,0.530764910374556,0.71,0.71,0.82,1.0,0.58,0.83,0.74,0.6292103003557853,1746723915.422304,,RandomForestClassifier,,,,,10,3,,5,3,3,,entropy,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.1257424354553223,success,0.01141061782836914,0.2_0.43_0.43_0.16_0.12,0.65_0.67_0.66_0.67_0.65,0.17324085235595704,0.2664699084652208,0.38,0.43,0.47,1.0,0.28,0.54,0.64,0.6573738634232482,1746723887.6052234,,RandomForestClassifier,,,,,75,4,,2,3,1,,entropy,False,,
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,1.6499106884002686,success,0.08275117874145507,0.4_0.18_0.33_0.38_0.09,0.66_0.66_0.66_0.68_0.65,0.1322258472442627,0.2758706930011482,0.6,0.58,0.61,1.0,0.29,0.44,0.4,0.6621273562031973,1746723883.9836965,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,PCA,1,,0.00039839744567871094,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746723882.106753,distance,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
NearMiss,2,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,10,0.1,,PCA,3,,0.00049591064453125,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746723881.9279137,,MLPClassifier,lbfgs,5,,5,,,,,,,constant,,,0.001,relu
NearMiss,2,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,1.0,,FunctionTransformer,,,15.726925373077393,success,0.013523340225219727,0.52_0.4_0.74_0.63_0.32,0.65_0.62_0.64_0.63_0.64,3.0899991035461425,0.5227055731045818,0.74,0.72,0.84,1.0,0.54,0.8,0.75,0.6360197683242703,1746723881.7458024,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,6,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,1.548353672027588,success,0.012164115905761719,0.44_0.31_0.62_0.56_0.41,0.67_0.68_0.67_0.67_0.66,0.25752434730529783,0.46701206222678115,0.66,0.68,0.7,1.0,0.47,0.66,0.73,0.669981554918446,1746723865.8408399,,RandomForestClassifier,,,,,50,6,,4,4,1,,gini,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,0.491560697555542,success,0.008223485946655274,0.51_0.59_0.52_0.58_0.54,0.67_0.67_0.68_0.69_0.67,0.049332809448242185,0.547160118391285,0.68,0.66,0.68,1.0,0.55,0.77,0.77,0.6756184797071646,1746723864.114571,,RandomForestClassifier,,,,,10,4,,5,1,5,,gini,True,,
SMOTE,,6,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,1,28.27164888381958,fail,0.011508846282958984,0.8_nan_0.75_nan_nan,0.61_0.5_0.63_0.5_0.5,4.820489978790283,-inf,0.87,0.79,0.91,1.0,0.85,0.89,0.86,0.5492388703881985,1746723863.4467888,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,4,,5.571355819702148,success,0.015537595748901368,0.36_0.23_0.55_0.42_0.24,0.65_0.65_0.64_0.65_0.65,1.0543256759643556,0.36101479476657383,0.55,0.58,0.67,1.0,0.37,0.56,0.51,0.6489716187089198,1746723835.0002594,,RandomForestClassifier,,,,,100,4,,4,2,4,,gini,True,,
SMOTE,,7,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,3,,0.7198882102966309,success,0.025557613372802733,0.36_0.48_0.45_0.41_0.27,0.62_0.61_0.62_0.65_0.61,0.06384954452514649,0.3936954311464055,0.52,0.6,0.67,1.0,0.39,0.62,0.88,0.623108200285162,1746723829.2569888,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,5,0.9830830097198486,success,0.07237725257873535,0.22_0.37_0.35_0.37_0.35,0.67_0.67_0.67_0.68_0.67,0.01995244026184082,0.33226745517823064,0.61,0.61,0.67,1.0,0.33,0.53,0.58,0.6735115842696262,1746723825.873393,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,2,,normalization_mitigation_features_rebalancing_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,4,30.488430500030518,success,0.014175510406494141,0.47_0.66_0.71_0.59_0.39,0.63_0.62_0.62_0.61_0.64,5.293181753158569,0.5626081607061442,0.75,0.74,0.81,0.99,0.63,0.88,0.75,0.6229360123424795,1746723824.7196093,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.01,logistic
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,1.0,,FunctionTransformer,,,10.051628828048706,success,0.2102982997894287,0.42_0.32_0.47_0.44_0.44,0.65_0.66_0.63_0.63_0.62,1.5651937007904053,0.41687313604927345,0.56,0.65,0.71,1.0,0.44,0.76,0.82,0.6368249055762922,1746723794.059116,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.3509764671325684,success,0.01215662956237793,0.31_0.46_0.3_0.24_0.16,0.67_0.66_0.66_0.67_0.66,0.21699376106262208,0.29362643206136607,0.46,0.56,0.59,1.0,0.29,0.54,0.8,0.6652177931413528,1746723783.8384426,,RandomForestClassifier,,,,,75,5,,2,4,2,,entropy,True,,
NearMiss,3,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,0.1,,FunctionTransformer,,,28.35623264312744,success,0.012252044677734376,0.46_0.57_0.72_0.58_0.33,0.65_0.64_0.63_0.64_0.64,5.618721675872803,0.5308759775418797,0.71,0.71,0.83,1.0,0.57,0.81,0.74,0.638035575020543,1746723782.3207169,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.0005006790161132812,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746723753.7998037,,MLPClassifier,adam,50,,1,,,,,,,adaptive,,,1e-05,logistic
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,11.425094842910767,success,0.013989496231079101,0.47_0.39_0.39_0.42_0.28,0.65_0.6_0.63_0.58_0.62,2.2280360221862794,0.38910173772234147,0.49,0.63,0.68,1.0,0.45,0.81,0.87,0.6158469798435144,1746723753.6355863,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,SelectKBest,,9,2.9264943599700928,success,0.009232568740844726,0.0_0.0_0.0_0.0_0.0,0.47_0.46_0.45_0.45_0.46,0.5364332675933838,0.0,0.0,0.42,0.98,0.95,0.0,0.0,0.05,0.45689888673506,1746723742.0449526,,MLPClassifier,sgd,10,,10,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,10,0.1,,PCA,7,,22.223246335983276,success,0.01196589469909668,0.48_0.45_0.83_0.58_0.36,0.62_0.61_0.61_0.64_0.62,4.390596914291382,0.54196145443655,0.74,0.74,0.84,1.0,0.56,0.85,0.76,0.6197972250558428,1746723736.7123115,,MLPClassifier,adam,10,,1,,,,,,,adaptive,,,1e-05,logistic
