rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__White_Male,eval__by_group__White_Female,eval__by_group__Black_Male,eval__by_group__Black_Female,eval__by_group__Asian-Pac-Islander_Male,eval__by_group__Asian-Pac-Islander_Female,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,10,2.0,,PCA,2,,8.772322654724121,success,0.028006792068481445,0.68_0.67_0.45_0.54_0.67,0.47_0.49_0.47_0.5_0.49,1.647698211669922,0.6002189128279987,0.71,0.67,0.92,0.68,0.75,0.86,0.4850718107443076,1746739227.0459867,,RandomForestClassifier,,,,,10,6,,6,3,4,,entropy,False,,
SMOTE,,8,features_mitigation_rebalancing_normalization_classification,,False,,False,RobustScaler,LFR_wrapper,1.0,100,0.5,,FunctionTransformer,,,24.667573928833008,fail,0.029349040985107423,1.0_1.0_1.0_nan_1.0,0.5_0.5_0.5_0.5_0.5,4.79115309715271,-inf,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1746739218.1553085,,MLPClassifier,sgd,5,,10,,,,,,,constant,,,1e-05,relu
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,100,2.0,,FunctionTransformer,,,12.025420188903809,fail,0.03850336074829101,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.2756369590759276,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746739193.3858125,,RandomForestClassifier,,,,,100,2,,5,4,1,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.75,SelectKBest,,6,0.7545850276947021,success,0.010155105590820312,0.16_0.22_0.16_0.1_0.17,0.59_0.59_0.58_0.59_0.58,0.07185626029968262,0.16200237901721476,0.91,0.18,0.66,0.23,0.88,0.32,0.5857771448253221,1746739181.2314346,,RandomForestClassifier,,,,,10,4,,4,1,3,,gini,True,,
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,49.98217058181763,fail,3.554650592803955,0.0_nan_0.0_0.0_nan,0.5_0.5_0.5_0.5_0.5,2.8225446224212645,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.5000449954966236,1746739180.3675518,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,2.758906364440918,success,0.01712484359741211,0.02_0.01_0.02_0.01_0.0,0.68_0.68_0.69_0.68_0.68,0.46294598579406737,0.012768850991669045,0.45,0.02,0.24,0.02,1.0,0.02,0.6821892918622983,1746739130.2731261,,RandomForestClassifier,,,,,50,2,,4,3,3,,entropy,True,,
NearMiss,4,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,7,53.44539403915405,fail,0.2194593906402588,1.0_1.0_1.0_nan_0.0,0.5_0.5_0.5_0.5_0.5,9.211276817321778,-inf,0.77,0.77,0.75,0.75,0.75,1.0,0.500075059287109,1746739127.4144266,,MLPClassifier,adam,50,,20,,,,,,,adaptive,,,0.001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,21.745125770568848,success,2.1133041858673094,0.12_0.09_0.14_0.11_0.13,0.75_0.75_0.76_0.75_0.75,0.06845412254333497,0.11807896671943137,0.75,0.25,0.48,0.12,1.0,0.29,0.7508328233639909,1746739073.8729467,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,200,0.1,,PCA,4,,11.384273290634155,success,0.03675098419189453,0.59_0.39_0.4_0.2_0.4,0.47_0.5_0.49_0.5_0.5,2.1490031242370606,0.3952152315974647,0.54,0.49,0.84,0.58,0.53,0.58,0.491025573483071,1746739052.0223155,,RandomForestClassifier,,,,,100,6,,2,4,5,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,1.0,,SelectKBest,,9,46.23906970024109,fail,2.948652505874634,0.0_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.985830068588257,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.49998499624906223,1746739040.542612,uniform,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
