rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,7,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,1.0,,FunctionTransformer,,,9.567009210586548,success,0.07364387512207031,0.95_0.46_0.99_0.98_1.0,0.53_0.49_0.51_0.49_0.5,1.7529861450195312,0.8784410146647496,0.95,0.89,1.0,0.92,0.505,1746705142.9497225,uniform,KNeighborsClassifier,,,3,,,,euclidean,,,,,,,,
SMOTE,,5,mitigation_rebalancing_features_normalization_classification,False,,False,,StandardScaler,LFR_wrapper,0.5,50,0.5,,PCA,6,,7.444129228591919,fail,0.007409334182739258,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,1.4572961330413818,-inf,-inf,-inf,-inf,-inf,0.5,1746705133.2564967,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,0.01,logistic
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,False,,False,,StandardScaler,LFR_wrapper,2.0,200,0.1,,SelectKBest,,2,14.550957918167114,success,0.006335783004760742,1.0_1.0_0.97_0.9_0.9,0.5_0.5_0.5_0.52_0.54,1.3056680679321289,0.9544954128440366,0.96,1.0,0.96,0.98,0.5119047619047619,1746705125.7118905,,MLPClassifier,lbfgs,25,,5,,,,,,,invscaling,,,0.001,logistic
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,True,,True,,StandardScaler,LFR_wrapper,1.0,10,0.5,,PCA,8,,3.896827459335327,success,0.018580818176269533,1.0_1.0_0.97_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.7321945190429687,0.9944954128440366,0.99,1.0,1.0,1.0,0.5002380952380953,1746705111.0591536,uniform,KNeighborsClassifier,,,10,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.5,50,0.1,,FunctionTransformer,,,7.833036184310913,success,0.005455303192138672,1.0_0.9_0.97_1.0_0.9,0.5_0.57_0.5_0.5_0.54,1.541395330429077,0.9544954128440366,0.96,1.0,0.96,0.97,0.5223809523809524,1746705107.0626283,,MLPClassifier,lbfgs,5,,5,,,,,,,adaptive,,,0.001,relu
NearMiss,2,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,2,36.91027331352234,fail,0.006134176254272461,,,6.812184572219849,-inf,-inf,-inf,-inf,-inf,-inf,1746705099.1334908,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,5,0.7462012767791748,success,0.003907632827758789,0.85_0.88_0.82_0.7_0.76,0.68_0.69_0.61_0.63_0.64,0.12590570449829103,0.8021786234310533,0.99,0.95,0.84,0.92,0.6519047619047619,1746705062.1271555,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,1e-05,tanh
NearMiss,4,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,5.820476531982422,success,0.011883068084716796,0.45_0.49_0.83_0.9_0.15,0.56_0.5_0.55_0.52_0.52,1.126149845123291,0.5649686783937548,0.78,0.9,0.7,0.84,0.5288095238095238,1746705061.2852657,,RandomForestClassifier,,,,,100,3,,5,4,1,,entropy,False,,
SMOTE,,7,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,4,0.7987213134765625,success,0.0054415702819824215,0.5_0.65_0.46_0.76_0.61,0.65_0.69_0.7_0.64_0.69,0.1225057601928711,0.5957583271078511,0.97,0.81,0.6,0.87,0.6719047619047618,1746705055.373881,,RandomForestClassifier,,,,,50,2,,5,4,1,,entropy,True,,
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,1.0,,PCA,4,,5.12306547164917,success,0.007713174819946289,0.56_0.6_0.7_0.7_0.74,0.45_0.55_0.54_0.52_0.54,0.9960608959197998,0.659255861365953,0.76,0.91,0.81,0.81,0.5173809523809523,1746705053.151904,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.9491229057312012,success,0.007299232482910156,0.14_0.37_0.24_0.5_0.37,0.66_0.65_0.65_0.65_0.7,0.1605377197265625,0.32230039525691695,1.0,0.53,0.32,0.6,0.6621428571428571,1746705047.9398649,,RandomForestClassifier,,,,,75,4,,4,2,2,,gini,True,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.47662949562072754,success,0.004639720916748047,0.56_0.64_0.45_0.44_0.0,0.65_0.59_0.56_0.59_0.6,0.06706151962280274,0.41751530837699635,0.8,1.0,0.47,0.68,0.6002380952380952,1746705046.8795254,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,5,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.833362102508545,success,0.0033578872680664062,0.18_0.74_0.79_0.76_0.63,0.66_0.68_0.69_0.66_0.65,0.34525532722473146,0.6193422776403208,0.89,0.83,0.69,0.87,0.67,1746705046.315987,,MLPClassifier,adam,5,,1,,,,,,,adaptive,,,0.0001,tanh
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,100,0.1,,SelectKBest,,8,17.784136295318604,success,0.005487918853759766,0.84_0.78_0.9_0.6_0.74,0.56_0.6_0.5_0.61_0.51,1.074660301208496,0.7722102288352591,0.86,0.92,0.89,0.9,0.5566666666666666,1746705044.3941617,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,10,2.0,,PCA,2,,36.1845166683197,success,0.007340669631958008,0.42_0.48_0.72_0.71_0.0,0.55_0.55_0.55_0.52_0.5,7.20869631767273,0.4653460362267701,0.61,1.0,0.51,0.81,0.5333333333333334,1746705025.3073282,,RandomForestClassifier,,,,,10,6,,6,3,4,,entropy,False,,
SMOTE,,8,features_mitigation_rebalancing_normalization_classification,,False,,False,RobustScaler,LFR_wrapper,1.0,100,0.5,,FunctionTransformer,,,3.400015115737915,success,0.005394268035888672,0.49_1.0_1.0_1.0_0.95,0.45_0.5_0.5_0.5_0.5,0.6550503730773926,0.8866959064327485,0.98,0.89,1.0,0.95,0.48904761904761906,1746704989.0389142,,MLPClassifier,sgd,5,,10,,,,,,,constant,,,1e-05,relu
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,100,2.0,,FunctionTransformer,,,5.140649080276489,success,0.011857366561889649,1.0_0.9_0.98_0.9_1.0,0.5_0.56_0.5_0.52_0.5,0.9902361392974853,0.9563302752293577,0.97,1.0,0.96,0.98,0.516904761904762,1746704985.552882,,RandomForestClassifier,,,,,100,2,,5,4,1,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.75,SelectKBest,,6,0.21182036399841309,success,0.004105806350708008,0.9_0.9_0.99_0.9_0.98,0.52_0.54_0.5_0.52_0.52,0.01878490447998047,0.9344954128440367,0.98,1.0,0.94,0.98,0.5197619047619048,1746704980.3113801,,RandomForestClassifier,,,,,10,4,,4,1,3,,gini,True,,
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,25.57635188102722,success,0.07521891593933105,0.89_0.8_1.0_0.72_0.31,0.56_0.47_0.5_0.52_0.51,4.968379259109497,0.7427227409524843,0.83,0.98,0.77,0.95,0.5104761904761904,1746704980.023838,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.5329337120056152,success,0.005872106552124024,0.98_1.0_1.0_0.9_1.0,0.52_0.5_0.5_0.51_0.5,0.08074555397033692,0.9763636363636363,0.99,1.0,0.98,1.0,0.5059523809523809,1746704954.3732452,,RandomForestClassifier,,,,,50,2,,4,3,3,,entropy,True,,
NearMiss,4,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,7,33.16210460662842,success,0.008426952362060546,0.64_0.48_0.67_0.51_0.56,0.61_0.55_0.54_0.51_0.55,1.4096200466156006,0.5716144219155552,0.65,1.0,0.6,0.78,0.5507142857142858,1746704953.7645333,,MLPClassifier,adam,50,,20,,,,,,,adaptive,,,0.001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.7776131629943848,success,0.0705935001373291,0.63_0.93_0.82_0.76_0.74,0.63_0.67_0.6_0.6_0.6,0.003717851638793945,0.7779874510871357,0.91,0.92,0.89,0.92,0.6176190476190476,1746704920.5288339,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,200,0.1,,PCA,4,,34.63654541969299,success,0.01058201789855957,0.81_0.48_0.69_0.81_0.0,0.62_0.55_0.54_0.55_0.53,6.8922483921051025,0.5599191923112377,0.7,0.99,0.62,0.85,0.5583333333333333,1746704919.6799266,,RandomForestClassifier,,,,,100,6,,2,4,5,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,1.0,,SelectKBest,,9,26.78517484664917,success,0.018501138687133788,1.0_1.0_0.97_1.0_0.97,0.5_0.5_0.5_0.5_0.52,1.1365944862365722,0.9880437999408109,0.99,1.0,1.0,0.99,0.5035714285714286,1746704884.9721606,uniform,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,0.2071835994720459,success,0.0032730579376220705,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.019747304916381835,1.0,1.0,1.0,1.0,1.0,0.5,1746704858.116705,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,2.0,100,1.0,,PCA,4,,12.723035097122192,success,0.007483005523681641,0.89_0.74_0.89_0.8_0.74,0.56_0.58_0.51_0.56_0.52,2.5148645877838134,0.811038556095221,0.84,0.98,0.86,0.93,0.5459523809523809,1746704856.5783048,,MLPClassifier,adam,50,,10,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,0.22035908699035645,success,0.012331438064575196,0.81_0.89_0.95_0.87_0.84,0.54_0.57_0.51_0.6_0.57,0.004401111602783203,0.8712555810779321,0.95,0.96,0.94,0.92,0.5585714285714285,1746704843.7855682,uniform,KNeighborsClassifier,,,19,,,,manhattan,,,,,,,,
SMOTE,,7,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,3,,0.7305827140808105,success,0.006147050857543945,0.62_0.68_0.74_0.68_0.73,0.68_0.69_0.69_0.65_0.68,0.11895318031311035,0.6894352119615277,0.93,0.81,0.81,0.83,0.6754761904761905,1746704843.4915028,,RandomForestClassifier,,,,,50,4,,5,4,5,,gini,True,,
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,5.280435085296631,success,0.00719304084777832,0.83_0.46_0.0_0.8_0.74,0.62_0.47_0.47_0.52_0.52,1.0286319255828857,0.5666079159953087,0.87,0.69,0.71,0.77,0.52,1746704842.690814,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,1e-05,logistic
