rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,0.528937816619873,success,0.0033129215240478515,0.98_0.85_0.85_0.74_0.83,0.54_0.58_0.52_0.57_0.58,0.08294639587402344,0.8511123969361757,0.94,0.99,0.85,0.95,0.556904761904762,1746719744.2006037,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.75,SelectKBest,,4,0.1564500331878662,success,0.00401763916015625,0.5_0.91_0.94_0.79_0.8,0.55_0.57_0.55_0.54_0.49,0.007224607467651367,0.7888487084688853,0.95,0.91,0.83,0.97,0.5388095238095238,1746719737.1177983,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.8623952865600586,success,0.004342269897460937,0.6_0.93_0.92_0.83_0.68,0.71_0.56_0.56_0.6_0.61,0.14965620040893554,0.7927106525679534,0.93,0.99,0.83,0.89,0.6071428571428571,1746719736.5392172,,MLPClassifier,adam,25,,1,,,,,,,adaptive,,,0.01,relu
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.5646712779998779,success,0.0063628673553466795,0.6_0.56_0.32_0.44_0.49,0.4_0.4_0.42_0.44_0.47,0.08149313926696777,0.4811923792955975,0.55,0.53,0.75,0.98,0.4257142857142857,1746719735.2149003,,MLPClassifier,sgd,10,,1,,,,,,,invscaling,,,0.001,tanh
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,1,0.21757292747497559,success,0.01124730110168457,1.0_1.0_0.62_1.0_1.0,0.5_0.5_0.59_0.5_0.5,0.006036233901977539,0.9234567901234568,0.96,0.92,1.0,0.96,0.5171428571428571,1746719728.1402345,uniform,KNeighborsClassifier,,,14,,,,euclidean,,,,,,,,
NearMiss,3,,rebalancing_mitigation_features_normalization_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.75,PCA,6,,0.4210944175720215,success,0.00712289810180664,0.6_0.65_0.74_0.45_0.41,0.66_0.67_0.59_0.62_0.61,0.05633940696716309,0.5716932228657446,0.78,0.98,0.58,0.86,0.6288095238095239,1746719727.5139163,distance,KNeighborsClassifier,,,18,,,,manhattan,,,,,,,,
NearMiss,1,,normalization_rebalancing_features_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,SelectKBest,,4,0.4895594120025635,success,0.012016201019287109,0.5_0.83_0.64_0.67_0.73,0.57_0.55_0.5_0.54_0.49,0.0446561336517334,0.6760376600930835,0.71,0.9,0.84,0.77,0.5314285714285714,1746719726.6852477,uniform,KNeighborsClassifier,,,3,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,False,,False,RobustScaler,CorrelationRemover,,,,1.0,PCA,6,,0.0003600120544433594,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719725.7919452,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,6,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,2.0,200,1.0,,FunctionTransformer,,,10.110596418380737,success,0.009187936782836914,0.7_0.42_0.76_0.56_0.75,0.7_0.57_0.53_0.62_0.56,1.9900337696075439,0.639484742945684,0.87,0.82,0.65,0.91,0.5952380952380952,1746719725.3878212,,RandomForestClassifier,,,,,10,2,,2,1,5,,entropy,False,,
NearMiss,4,,rebalancing_features_mitigation_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.00034427642822265625,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719714.5884814,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,0.0001,relu
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,17.811670303344727,success,0.03895926475524902,1.0_1.0_0.97_1.0_1.0,0.5_0.5_0.5_0.5_0.5,3.4777899742126466,0.9944954128440366,0.99,1.0,1.0,1.0,0.5002380952380953,1746719714.1022344,uniform,KNeighborsClassifier,,,16,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.6370744705200195,success,0.007468748092651367,0.9_0.95_0.99_0.9_0.97,0.51_0.52_0.5_0.53_0.51,0.09752893447875977,0.9418774591376827,0.99,1.0,0.96,0.98,0.5147619047619048,1746719695.8879716,,RandomForestClassifier,,,,,75,2,,5,3,5,,gini,False,,
SMOTE,,6,normalization_mitigation_rebalancing_features_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,0.998497486114502,success,0.006795644760131836,0.53_0.64_0.53_0.68_0.74,0.68_0.66_0.72_0.62_0.71,0.15985770225524903,0.6243170322358889,0.95,0.72,0.73,0.86,0.676904761904762,1746719694.8467495,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,features_normalization_rebalancing_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,7,0.04844212532043457,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719693.4493508,,MLPClassifier,lbfgs,50,,5,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,6,features_normalization_rebalancing_mitigation_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.4696652889251709,success,0.009971714019775391,0.3_0.37_0.52_0.47_0.27,0.68_0.64_0.67_0.67_0.63,0.061531686782836915,0.3875247262759001,1.0,0.64,0.39,0.73,0.6559523809523811,1746719692.935546,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,8,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.0003364086151123047,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719691.9772465,,MLPClassifier,lbfgs,5,,1,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,6,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,0.0005152225494384766,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719691.5055919,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,6,0.4372718334197998,success,0.002523517608642578,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.06689009666442872,1.0,1.0,1.0,1.0,1.0,0.5,1746719684.8971453,,MLPClassifier,adam,10,,5,,,,,,,adaptive,,,1e-05,tanh
SMOTE,,7,rebalancing_mitigation_normalization_features_classification,,True,,False,RobustScaler,LFR_wrapper,1.0,50,0.1,,FunctionTransformer,,,5.108018636703491,fail,0.0059817790985107425,0.43_0.18_0.87_0.78_nan,0.47_0.5_0.54_0.55_0.5,0.9940268516540527,-inf,0.66,0.82,0.71,0.87,0.5135714285714286,1746719683.984557,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,4,,0.21285390853881836,success,0.003233194351196289,0.91_0.98_0.94_0.84_0.9,0.53_0.5_0.51_0.56_0.54,0.021459674835205077,0.9161395228580776,0.95,0.98,0.93,0.96,0.5278571428571428,1746719678.4809937,,RandomForestClassifier,,,,,10,4,,4,3,3,,gini,True,,
NearMiss,1,,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,1.1712937355041504,success,0.05514168739318848,0.85_0.56_0.68_0.78_0.81,0.61_0.66_0.57_0.62_0.59,0.09676790237426758,0.7340486939599424,0.82,0.99,0.76,0.88,0.6128571428571429,1746719677.8636703,uniform,KNeighborsClassifier,,,19,,,,minkowski,,,,,,,,
NearMiss,2,,features_rebalancing_normalization_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,0.22217965126037598,success,0.011514043807983399,0.53_0.67_0.74_0.57_0.63,0.65_0.6_0.56_0.55_0.55,0.006157445907592774,0.627882413882414,0.72,0.88,0.75,0.77,0.5823809523809524,1746719676.292405,uniform,KNeighborsClassifier,,,10,,,,euclidean,,,,,,,,
NearMiss,4,,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,6,,0.6545670032501221,success,0.006217670440673828,0.67_0.61_0.84_0.58_0.29,0.66_0.64_0.56_0.57_0.56,0.10252723693847657,0.5994386694386694,0.82,0.92,0.6,0.95,0.5980952380952381,1746719675.6592124,,RandomForestClassifier,,,,,50,4,,5,3,5,,entropy,True,,
SMOTE,,5,rebalancing_normalization_features_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,8,,1.306222915649414,success,0.009403514862060546,0.51_0.44_0.79_0.61_0.58,0.66_0.64_0.69_0.63_0.66,0.2276132583618164,0.5863404120669566,0.98,0.71,0.74,0.85,0.6552380952380952,1746719674.6113498,,RandomForestClassifier,,,,,100,6,,6,4,2,,entropy,True,,
SMOTE,,6,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,1.1256489753723145,success,0.004177761077880859,0.7_0.67_0.63_0.41_0.67,0.58_0.6_0.61_0.61_0.6,0.2015773296356201,0.6176839466950519,0.81,0.99,0.75,0.77,0.6028571428571429,1746719672.9159017,,MLPClassifier,adam,50,,1,,,,,,,constant,,,0.01,logistic
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,5,,0.22665071487426758,success,0.0042740821838378905,0.9_0.92_0.96_0.9_0.98,0.53_0.53_0.49_0.51_0.51,0.022279930114746094,0.9333022815119565,0.98,0.99,0.96,0.95,0.5161904761904762,1746719665.3457017,,RandomForestClassifier,,,,,10,4,,4,3,3,,gini,True,,
NearMiss,3,,rebalancing_features_mitigation_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,SelectKBest,,9,2.7186458110809326,success,0.0038269996643066407,0.49_0.79_0.69_0.63_0.59,0.67_0.69_0.65_0.53_0.55,0.509814977645874,0.640713657225395,0.75,0.96,0.69,0.89,0.6185714285714285,1746719664.7276068,,MLPClassifier,adam,10,,20,,,,,,,adaptive,,,1e-05,logistic
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.7444133758544922,success,0.00733642578125,0.47_0.11_0.59_0.41_0.27,0.7_0.62_0.67_0.59_0.65,0.11830439567565917,0.37010604986411433,0.69,1.0,0.39,0.64,0.6435714285714286,1746719661.6182177,,RandomForestClassifier,,,,,50,5,,3,2,4,,gini,False,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,7,0.2504150867462158,success,0.012447309494018555,0.91_0.91_0.79_0.93_0.82,0.65_0.58_0.62_0.54_0.64,0.010154819488525391,0.8718998904874903,0.9,0.98,0.96,0.92,0.6061904761904762,1746719660.4862485,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,1,0.35463523864746094,success,0.0056419849395751955,0.74_0.77_0.5_0.74_1.0,0.52_0.52_0.52_0.53_0.5,0.04317240715026856,0.7497581847026586,0.95,1.0,0.82,0.9,0.518095238095238,1746719659.8518605,,RandomForestClassifier,,,,,25,4,,4,3,3,,gini,True,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,50,0.1,,SelectKBest,,5,7.432076692581177,success,0.009044265747070313,0.94_0.79_0.97_0.92_0.93,0.51_0.59_0.5_0.55_0.53,0.4375629425048828,0.9100763703922923,0.96,0.99,0.96,0.97,0.5361904761904761,1746719659.105658,,RandomForestClassifier,,,,,25,4,,4,1,3,,gini,True,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,0.03039717674255371,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719651.2935033,,MLPClassifier,sgd,5,,10,,,,,,,invscaling,,,0.01,logistic
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,6,0.23483014106750488,success,0.01303105354309082,0.84_0.62_0.64_0.81_0.92,0.65_0.61_0.61_0.63_0.66,0.005569267272949219,0.7648417723625952,0.94,0.95,0.8,0.87,0.6316666666666666,1746719650.8817985,uniform,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,1,,0.4886972904205322,success,0.005780696868896484,1.0_0.9_1.0_1.0_0.98,0.5_0.51_0.5_0.5_0.5,0.07210931777954102,0.9767741935483871,1.0,1.0,0.98,1.0,0.5009523809523809,1746719644.3780477,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,PCA,5,,0.0003848075866699219,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719643.5129206,,RandomForestClassifier,,,,,10,5,,6,4,1,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.6508047580718994,success,0.033964014053344725,0.9_0.79_0.87_0.89_0.92,0.6_0.61_0.58_0.61_0.55,0.03290004730224609,0.8730529249284797,0.93,0.99,0.93,0.93,0.5878571428571429,1746719643.1355288,uniform,KNeighborsClassifier,,,13,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.40659594535827637,success,0.033257484436035156,0.93_0.93_0.98_0.89_0.84,0.55_0.58_0.51_0.52_0.5,0.004374170303344726,0.913958546296507,0.94,0.98,0.94,0.95,0.5326190476190475,1746719642.1024976,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,3,,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,52.727303981781006,success,0.040198469161987306,0.17_0.16_0.16_0.19_0.0,0.67_0.65_0.66_0.66_0.62,10.465187406539917,0.13676592007026792,0.93,0.85,0.14,0.82,0.6523809523809524,1746719641.2362013,,MLPClassifier,lbfgs,50,,10,,,,,,,adaptive,,,0.001,relu
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.9956004619598389,success,0.0032294750213623046,0.53_0.64_0.68_0.88_0.76,0.62_0.64_0.62_0.54_0.63,0.17747855186462402,0.6979054404506287,0.9,0.98,0.71,0.92,0.6076190476190476,1746719588.1161342,,MLPClassifier,lbfgs,5,,10,,,,,,,adaptive,,,1e-05,tanh
SMOTE,,7,features_rebalancing_mitigation_normalization_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,0.346698522567749,success,0.004918384552001953,0.49_0.7_0.56_0.68_0.41,0.63_0.65_0.68_0.63_0.69,0.04439454078674317,0.5680439230988864,0.89,0.9,0.57,0.83,0.6573809523809523,1746719586.7472181,,RandomForestClassifier,,,,,25,5,,4,2,4,,entropy,True,,
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,False,,True,RobustScaler,LFR_wrapper,1.0,10,1.0,,SelectKBest,,6,0.03708338737487793,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719586.027903,distance,KNeighborsClassifier,,,13,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,PCA,4,,0.31166768074035645,success,0.005707836151123047,0.68_0.68_0.85_0.75_0.22,0.49_0.52_0.56_0.52_0.53,0.03417387008666992,0.6349639140922828,0.97,0.94,0.63,0.97,0.525,1746719580.0234678,distance,KNeighborsClassifier,,,11,,,,euclidean,,,,,,,,
SMOTE,,8,normalization_mitigation_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.7959752082824707,success,0.00995650291442871,0.34_0.37_0.39_0.2_0.3,0.54_0.65_0.61_0.62_0.66,0.12512097358703614,0.32013041990251645,1.0,0.66,0.51,0.34,0.6166666666666666,1746719579.3418133,,RandomForestClassifier,,,,,100,4,,2,1,1,,gini,False,,
SMOTE,,7,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,3,,0.48760032653808594,success,0.004650402069091797,0.74_0.59_0.81_0.73_0.56,0.64_0.51_0.55_0.55_0.5,0.0740753173828125,0.686231617979469,0.74,0.95,0.8,0.83,0.550952380952381,1746719578.1756697,,RandomForestClassifier,,,,,25,5,,3,2,1,,gini,True,,
SMOTE,,8,mitigation_features_normalization_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,9,0.5208101272583008,success,0.0062426567077636715,0.32_0.65_0.42_0.61_0.44,0.67_0.69_0.65_0.65_0.7,0.07639527320861816,0.48980062527197,0.99,0.94,0.49,0.79,0.6723809523809523,1746719577.321237,,RandomForestClassifier,,,,,50,6,,3,1,5,,entropy,True,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,200,2.0,,FunctionTransformer,,,14.582174062728882,success,0.0504359245300293,1.0_1.0_0.83_1.0_1.0,0.5_0.5_0.5_0.5_0.5,2.7884915828704835,0.9669724770642201,0.97,1.0,0.98,0.99,0.5009523809523809,1746719576.423876,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,6,0.5092380046844482,success,0.006711530685424805,0.18_0.51_0.69_0.3_0.17,0.65_0.69_0.6_0.69_0.58,0.05935978889465332,0.3709867387514446,0.83,0.9,0.37,0.94,0.6409523809523809,1746719561.4762957,distance,KNeighborsClassifier,,,13,,,,manhattan,,,,,,,,
SMOTE,,6,rebalancing_features_normalization_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,0.1,50,1.0,,FunctionTransformer,,,15.52173662185669,success,0.009579133987426759,0.64_0.56_0.76_0.57_0.93,0.61_0.54_0.63_0.61_0.59,3.071761131286621,0.691592495011393,0.91,0.92,0.73,0.87,0.5952380952380953,1746719560.6018755,,RandomForestClassifier,,,,,25,2,,6,1,4,,gini,False,,
NearMiss,2,,rebalancing_features_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,1.1715195178985596,success,0.06576824188232422,0.58_0.65_0.57_0.52_0.57,0.62_0.68_0.65_0.64_0.64,0.08233284950256348,0.5780276909763954,0.85,1.0,0.69,0.62,0.6454761904761905,1746719544.7163937,uniform,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,10,0.1,,SelectKBest,,6,9.913915872573853,fail,0.005530405044555664,nan_nan_nan_nan_1.0,0.5_0.5_0.5_0.5_0.5,1.1169425964355468,-inf,1.0,1.0,1.0,1.0,0.5,1746719537.366056,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,8,,2.6180484294891357,success,0.005418157577514649,0.36_0.64_0.35_0.76_0.69,0.62_0.54_0.54_0.52_0.54,0.4980891227722168,0.5605014678990716,0.81,0.93,0.7,0.64,0.5497619047619049,1746719527.0740652,,MLPClassifier,lbfgs,50,,5,,,,,,,constant,,,0.01,relu
SMOTE,,6,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,4,1.6763136386871338,success,0.004403257369995117,0.71_0.79_0.73_0.83_0.47,0.69_0.65_0.74_0.61_0.67,0.3108537197113037,0.7070072844616123,0.95,0.87,0.79,0.92,0.6716666666666666,1746719524.0628655,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.43014955520629883,success,0.026875686645507813,0.46_0.13_0.61_0.54_0.69,0.68_0.71_0.64_0.66_0.66,0.016925287246704102,0.4871156912064382,0.93,0.92,0.49,0.7,0.6688095238095239,1746719522.0268316,uniform,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
NearMiss,2,,features_mitigation_normalization_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.3519151210784912,success,0.010319042205810546,0.0_0.0_0.0_0.0_0.0,0.62_0.54_0.56_0.56_0.53,0.024534988403320312,0.0,0.89,0.95,0.0,0.88,0.5628571428571428,1746719521.2358708,uniform,KNeighborsClassifier,,,14,,,,minkowski,,,,,,,,
NearMiss,4,,mitigation_normalization_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,4,,0.31484484672546387,success,0.014710378646850587,0.36_0.0_0.3_0.0_0.0,0.58_0.53_0.53_0.53_0.55,0.01994919776916504,0.13294117647058826,0.75,0.94,0.13,0.91,0.5445238095238094,1746719520.4477298,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,5,features_rebalancing_normalization_mitigation_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,7,0.04146289825439453,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719519.7020917,uniform,KNeighborsClassifier,,,5,,,,euclidean,,,,,,,,
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,1.0,50,2.0,,SelectKBest,,6,0.034090518951416016,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719519.2329798,,RandomForestClassifier,,,,,100,6,,3,3,2,,entropy,False,,
SMOTE,,6,features_normalization_mitigation_rebalancing_classification,False,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.26088380813598633,success,0.0053255558013916016,0.63_0.44_0.4_0.72_0.35,0.59_0.65_0.61_0.6_0.66,0.026491308212280275,0.5089859478465135,0.98,0.77,0.58,0.56,0.621904761904762,1746719513.1603334,,RandomForestClassifier,,,,,10,2,,4,4,1,,gini,True,,
NearMiss,3,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,100,1.0,,FunctionTransformer,,,9.568886041641235,success,0.006134319305419922,0.0_1.0_0.17_0.0_0.0,0.48_0.5_0.51_0.48_0.54,1.8866681575775146,0.2330275229357798,0.45,0.99,0.38,0.74,0.5035714285714286,1746719512.4673896,,MLPClassifier,sgd,10,,10,,,,,,,adaptive,,,1e-05,logistic
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,PCA,5,,0.5257053375244141,success,0.015792465209960936,0.51_0.62_0.82_0.48_0.0,0.6_0.53_0.52_0.49_0.52,0.06263141632080078,0.48658275938305817,0.72,0.98,0.51,0.82,0.5307142857142857,1746719502.543801,uniform,KNeighborsClassifier,,,9,,,,euclidean,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,PCA,4,,0.0005609989166259766,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719501.666875,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.2871556282043457,success,0.005922555923461914,0.94_0.94_0.98_0.9_0.98,0.55_0.5_0.52_0.52_0.51,0.03113069534301758,0.9509334498325324,0.97,0.98,0.98,0.99,0.520952380952381,1746719501.3096874,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,True,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,0.20450806617736816,success,0.003953886032104492,0.9_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.017835712432861327,0.9800000000000001,1.0,1.0,0.98,1.0,0.4992857142857143,1746719500.664031,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,True,,
SMOTE,,6,rebalancing_normalization_mitigation_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,5,1.9688994884490967,success,0.004143571853637696,0.79_0.39_0.72_0.41_0.41,0.6_0.64_0.67_0.64_0.71,0.3562930583953857,0.543273362296618,0.94,0.91,0.54,0.84,0.652142857142857,1746719500.09946,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,8,0.7491450309753418,success,0.010223722457885743,0.69_0.82_0.76_0.58_0.33,0.66_0.66_0.64_0.65_0.63,0.11481213569641113,0.6353384507074771,0.87,0.94,0.68,0.84,0.647142857142857,1746719492.5361905,,RandomForestClassifier,,,,,100,2,,6,2,4,,gini,False,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,7,0.3762063980102539,success,0.01824345588684082,0.0_0.54_0.65_0.4_0.22,0.7_0.65_0.62_0.67_0.59,0.02146039009094238,0.3631948051948052,0.91,0.86,0.36,0.96,0.6454761904761904,1746719491.2963474,uniform,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
