rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.007210731506347656,0.0_0.56_0.61_0.27_0.42,0.58_0.61_0.57_0.57_0.58,0.8722734451293945,0.37050505050505056,0.71,0.6,0.56,0.67,0.5821428571428571,1746692655.5324879,,MLPClassifier,lbfgs,10,,10,,,,,,,adaptive,,,0.01,logistic
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,True,,False,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,6.198883056640625e-06,already_evaluated,0.006223297119140625,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.05887784957885742,1.0,1.0,1.0,1.0,1.0,0.5,1746692655.6313477,,RandomForestClassifier,,,,,50,2,,5,1,5,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,1.0251998901367188e-05,already_evaluated,0.005655813217163086,1.0_1.0_0.93_1.0_0.9,0.5_0.5_0.5_0.5_0.53,1.0102229595184327,0.9655172413793103,0.97,1.0,1.0,0.98,0.5059523809523809,1746692655.7298212,,MLPClassifier,adam,10,,5,,,,,,,invscaling,,,0.01,tanh
NearMiss,3,,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.030895376205444337,0.28_0.51_0.4_0.28_0.39,0.65_0.69_0.64_0.67_0.63,0.0476926326751709,0.3702009686980409,0.62,0.58,0.62,0.7,0.6552380952380953,1746692655.830835,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,100,2.0,,PCA,4,,4.76837158203125e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692655.9313543,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,6.198883056640625e-06,already_evaluated,0.0052472114562988285,1.0_0.95_1.0_0.97_0.95,0.5_0.51_0.5_0.51_0.51,0.06992778778076172,0.9744887296611434,0.99,1.0,1.0,0.98,0.505,1746692656.0343862,,RandomForestClassifier,,,,,50,5,,4,2,5,,gini,True,,
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,7.3909759521484375e-06,already_evaluated,0.014312362670898438,0.63_0.57_0.31_0.48_0.53,0.67_0.63_0.69_0.67_0.62,0.00559544563293457,0.5068588595312733,0.77,0.77,0.7,0.67,0.6554761904761904,1746692656.137829,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,rebalancing_normalization_features_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,5.4836273193359375e-06,already_evaluated,0.012006139755249024,0.0_0.46_0.27_0.2_0.79,0.59_0.65_0.55_0.52_0.5,0.010492181777954102,0.343974358974359,0.61,0.69,0.46,0.61,0.562857142857143,1746692656.2344677,uniform,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
SMOTE,,7,features_rebalancing_normalization_mitigation_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,5.7220458984375e-06,already_evaluated,0.00502161979675293,0.0_0.38_0.62_0.41_0.27,0.54_0.54_0.5_0.61_0.53,0.007905101776123047,0.33745559038662487,0.65,0.4,0.6,0.69,0.5440476190476191,1746692656.3253675,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,False,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.027492332458496093,0.75_0.88_0.88_0.67_0.75,0.51_0.58_0.5_0.54_0.5,0.004956769943237305,0.7835470085470085,0.86,0.98,0.78,0.89,0.5295238095238095,1746692656.4191382,distance,KNeighborsClassifier,,,18,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,5.245208740234375e-06,already_evaluated,0.008569002151489258,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.508268404006958,1.0,1.0,1.0,1.0,1.0,0.5,1746692656.5203736,,MLPClassifier,sgd,10,,10,,,,,,,adaptive,,,1e-05,relu
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,7,,5.4836273193359375e-06,already_evaluated,0.0032163619995117187,0.86_0.75_0.9_0.82_0.25,0.52_0.56_0.52_0.52_0.56,0.022339439392089842,0.7153605015673982,0.88,0.97,0.8,0.88,0.5373809523809523,1746692656.622859,,RandomForestClassifier,,,,,10,5,,4,3,4,,gini,False,,
SMOTE,,8,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.003988504409790039,0.0_0.0_0.57_0.0_0.0,0.67_0.69_0.67_0.63_0.69,0.35768699645996094,0.11363636363636362,0.72,0.55,0.25,0.72,0.6685714285714285,1746692656.723601,,MLPClassifier,adam,5,,1,,,,,,,adaptive,,,0.0001,relu
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,2,,9.775161743164062e-06,already_evaluated,0.010499858856201172,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.14790987968444824,1.0,1.0,1.0,1.0,1.0,0.5,1746692656.825546,,RandomForestClassifier,,,,,100,3,,6,1,1,,gini,True,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,2.0,,PCA,1,,5.7220458984375e-06,already_evaluated,0.008707904815673828,0.75_1.0_0.97_0.72_0.75,0.54_0.5_0.5_0.54_0.52,1.125955867767334,0.8379310344827587,0.86,0.96,0.87,0.95,0.5216666666666667,1746692656.9290757,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,3,,normalization_rebalancing_features_mitigation_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,10,2.0,,PCA,4,,5.0067901611328125e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692657.0425572,uniform,KNeighborsClassifier,,,9,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.0032052993774414062,0.83_0.53_0.55_0.18_0.25,0.55_0.63_0.57_0.63_0.58,0.08622112274169921,0.4680813439434129,0.71,0.79,0.53,0.88,0.5921428571428572,1746692657.1599686,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,50,0.1,,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.008005475997924805,0.42_0.42_0.59_0.43_0.66,0.55_0.6_0.49_0.61_0.57,0.4416836738586426,0.5028735632183908,0.57,0.81,0.63,0.69,0.5642857142857144,1746692657.274934,,RandomForestClassifier,,,,,10,6,,4,2,2,,entropy,False,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.005114698410034179,0.62_0.71_0.55_0.83_0.5,0.65_0.6_0.61_0.6_0.61,0.33867692947387695,0.6428628389154705,0.8,0.93,0.7,0.71,0.6114285714285714,1746692657.4042552,,MLPClassifier,sgd,50,,1,,,,,,,constant,,,0.0001,relu
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,5.9604644775390625e-06,already_evaluated,0.006800127029418945,0.0_0.42_0.15_0.73_0.26,0.68_0.7_0.67_0.61_0.69,0.06356983184814453,0.3121040913109879,0.62,0.62,0.56,0.43,0.6702380952380953,1746692657.523474,,RandomForestClassifier,,,,,10,4,,5,2,3,,entropy,True,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,9.298324584960938e-06,already_evaluated,0.010296344757080078,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.09056611061096191,1.0,1.0,1.0,1.0,1.0,0.5,1746692657.643794,,RandomForestClassifier,,,,,75,5,,2,2,3,,entropy,False,,
SMOTE,,8,features_rebalancing_normalization_mitigation_classification,,False,,False,RobustScaler,FunctionTransformer,,,,,PCA,3,,4.5299530029296875e-06,already_evaluated,0.011654329299926759,0.52_0.0_0.27_0.17_0.6,0.54_0.54_0.57_0.55_0.57,0.0058765411376953125,0.31235312899106005,0.49,0.56,0.65,0.63,0.5547619047619048,1746692657.7602851,uniform,KNeighborsClassifier,,,8,,,,minkowski,,,,,,,,
NearMiss,4,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,3,3.5762786865234375e-06,already_evaluated,0.01014866828918457,0.42_0.0_0.62_0.39_0.72,0.59_0.55_0.53_0.47_0.51,0.8447933673858643,0.4280610079575597,0.57,1.0,0.46,0.72,0.5311904761904762,1746692657.8786223,,RandomForestClassifier,,,,,75,2,,3,4,3,,entropy,True,,
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,100,0.5,,SelectKBest,,6,7.62939453125e-06,already_evaluated,0.00591435432434082,0.77_nan_0.62_0.0_0.85,0.48_0.5_0.53_0.51_0.5,1.232093620300293,-inf,0.61,0.67,0.71,0.87,0.5028571428571429,1746692658.001813,,MLPClassifier,sgd,25,,10,,,,,,,adaptive,,,0.001,logistic
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.004169034957885742,0.0_0.0_0.25_0.19_0.0,0.62_0.6_0.57_0.6_0.58,0.045647621154785156,0.08888888888888888,0.57,0.96,0.09,0.79,0.5964285714285713,1746692658.1237583,,RandomForestClassifier,,,,,10,6,,2,4,2,,entropy,False,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.005014467239379883,0.95_0.75_0.93_0.95_0.91,0.51_0.52_0.52_0.51_0.51,0.017267322540283202,0.8998432601880877,0.98,1.0,0.95,0.94,0.5161904761904761,1746692658.2630534,,RandomForestClassifier,,,,,10,3,,4,2,3,,gini,True,,
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,2.0,,FunctionTransformer,,,1.2159347534179688e-05,already_evaluated,0.008885335922241212,0.0_0.32_0.0_0.63_0.42,0.68_0.58_0.65_0.6_0.61,0.6636604309082031,0.27292800967937086,0.76,0.59,0.37,0.66,0.6226190476190476,1746692658.3885436,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,2,,normalization_features_mitigation_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,9.298324584960938e-06,already_evaluated,0.006058216094970703,0.32_0.0_0.4_0.64_0.42,0.66_0.65_0.59_0.62_0.59,0.008490419387817383,0.3560344827586207,0.63,0.81,0.5,0.5,0.6204761904761905,1746692658.514433,distance,KNeighborsClassifier,,,6,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,0.5,,SelectKBest,,1,3.814697265625e-06,already_evaluated,0.014352846145629882,nan_0.0_nan_nan_0.0,0.5_0.5_0.5_0.49_0.5,0.5370835781097412,-inf,0.02,0.0,0.33,0.33,0.4988095238095238,1746692658.642178,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,4.76837158203125e-06,already_evaluated,0.0032898426055908204,1.0_1.0_1.0_0.97_1.0,0.5_0.5_0.5_0.51_0.5,0.017713451385498048,0.993103448275862,0.99,1.0,1.0,1.0,0.5016666666666667,1746692658.7689772,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,True,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,2.0,,SelectKBest,,6,5.7220458984375e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692658.8991382,,MLPClassifier,lbfgs,50,,5,,,,,,,adaptive,,,0.01,tanh
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.028304481506347658,0.0_0.0_0.0_0.0_0.0,0.6_0.61_0.59_0.58_0.59,0.031923532485961914,0.0,0.5,0.96,0.0,0.5,0.5930952380952382,1746692659.031978,uniform,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
NearMiss,3,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,5.9604644775390625e-06,already_evaluated,0.032739686965942386,0.34_0.43_0.42_0.54_0.0,0.7_0.65_0.66_0.66_0.67,0.03475484848022461,0.34665782493368696,0.59,0.85,0.37,0.5,0.6678571428571428,1746692659.1612272,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,4,,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,1,,5.7220458984375e-06,already_evaluated,0.0170748233795166,nan_0.0_0.0_nan_0.0,0.49_0.51_0.5_0.5_0.5,0.7404492378234864,-inf,0.77,0.0,0.25,0.08,0.5026190476190476,1746692659.293612,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,1,,8.58306884765625e-06,already_evaluated,0.011290502548217774,0.83_0.9_0.93_0.8_0.75,0.53_0.56_0.5_0.53_0.52,0.003555965423583984,0.8417241379310344,0.89,0.95,0.91,0.92,0.5278571428571428,1746692659.4444203,uniform,KNeighborsClassifier,,,17,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,10,0.5,,FunctionTransformer,,,8.344650268554688e-06,already_evaluated,0.007274818420410156,0.42_0.31_0.45_0.58_0.0,0.61_0.55_0.5_0.51_0.54,1.7213593006134034,0.3528576741041244,0.53,0.95,0.43,0.74,0.5397619047619047,1746692659.590989,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,features_mitigation_normalization_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,6,5.9604644775390625e-06,already_evaluated,0.0032294750213623046,0.0_0.32_0.45_0.23_0.0,0.63_0.69_0.63_0.6_0.58,0.39407997131347655,0.2010678210678211,0.57,0.97,0.26,0.57,0.6245238095238095,1746692659.723222,,MLPClassifier,adam,10,,20,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,6.4373016357421875e-06,already_evaluated,0.02979617118835449,0.48_0.67_0.38_0.42_0.31,0.5_0.54_0.48_0.49_0.51,0.022736597061157226,0.4517787524366472,0.59,0.88,0.49,0.71,0.5054761904761904,1746692659.859728,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0.027541160583496094,0.26_0.59_0.69_0.37_0.7,0.57_0.6_0.52_0.55_0.53,0.013095808029174805,0.5221616282823179,0.81,0.73,0.7,0.76,0.5530952380952381,1746692659.9949744,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,1,,1.0967254638671875e-05,already_evaluated,0.0046634674072265625,0.42_0.31_0.56_0.58_0.25,0.59_0.54_0.53_0.52_0.5,0.08084712028503419,0.4228993407707911,0.57,0.92,0.49,0.72,0.5352380952380952,1746692660.1334648,,RandomForestClassifier,,,,,25,6,,4,1,3,,gini,True,,
SMOTE,,6,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,50,0.5,,FunctionTransformer,,,9.059906005859375e-06,already_evaluated,0.013010358810424805,0.4_0.0_0.69_0.58_0.25,0.62_0.54_0.55_0.52_0.52,1.164623212814331,0.38451093080910526,0.57,0.93,0.41,0.73,0.5497619047619048,1746692660.2745032,,RandomForestClassifier,,,,,100,4,,4,1,3,,entropy,True,,
NearMiss,3,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,5.7220458984375e-06,already_evaluated,0.010713577270507812,0.0_0.0_0.25_0.39_0.0,0.64_0.65_0.59_0.56_0.62,0.12664713859558105,0.12777777777777777,0.46,0.99,0.13,0.7,0.6121428571428572,1746692660.4142723,,RandomForestClassifier,,,,,75,2,,4,2,1,,entropy,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,5.245208740234375e-06,already_evaluated,0.005458450317382813,0.8_0.75_0.92_0.83_0.93,0.53_0.55_0.51_0.52_0.52,0.021266603469848634,0.8474889478337755,0.9,0.93,0.92,0.91,0.5273809523809524,1746692660.5607815,,RandomForestClassifier,,,,,10,4,,5,1,5,,gini,True,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,5.0067901611328125e-06,already_evaluated,0.005219554901123047,0.83_0.86_0.86_0.6_0.72,0.56_0.58_0.55_0.58_0.57,0.019162845611572266,0.7741871921182266,0.83,0.91,0.91,0.88,0.5688095238095239,1746692660.715105,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,False,,
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,4.76837158203125e-06,already_evaluated,0.028653573989868165,0.0_0.2_0.0_0.18_0.0,0.68_0.68_0.68_0.63_0.66,0.021109580993652344,0.07529137529137528,0.54,0.74,0.08,0.51,0.6661904761904761,1746692660.8542159,uniform,KNeighborsClassifier,,,10,,,,euclidean,,,,,,,,
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,1.0,,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.031535673141479495,0.73_0.48_0.48_0.29_0.37,0.52_0.55_0.66_0.54_0.52,0.686659860610962,0.47185185185185186,0.68,0.71,0.69,0.62,0.5569047619047619,1746692660.993549,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,1.049041748046875e-05,already_evaluated,0.009099817276000977,0.31_1.0_1.0_0.78_1.0,0.62_0.5_0.5_0.59_0.5,0.14461226463317872,0.8176724137931035,0.92,1.0,0.83,0.93,0.5404761904761906,1746692661.1396391,,RandomForestClassifier,,,,,75,3,,3,4,2,,gini,False,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,50,2.0,,FunctionTransformer,,,5.7220458984375e-06,already_evaluated,0.006218624114990234,1.0_0.0_0.0_nan_nan,0.5_0.56_0.51_0.5_0.5,1.0582609176635742,-inf,0.56,0.67,0.33,0.77,0.5140476190476191,1746692661.2776055,,MLPClassifier,adam,5,,20,,,,,,,constant,,,0.01,relu
NearMiss,3,,mitigation_normalization_features_rebalancing_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,5.7220458984375e-06,already_evaluated,0.06164593696594238,0.42_0.29_0.27_0.51_0.42,0.56_0.55_0.52_0.49_0.49,0.07980241775512695,0.3806948798328108,0.49,0.8,0.48,0.55,0.5207142857142857,1746692661.415084,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,4,,9.5367431640625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692661.5615447,,MLPClassifier,sgd,25,,10,,,,,,,adaptive,,,0.001,logistic
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,10,0.1,,PCA,7,,6.9141387939453125e-06,already_evaluated,0.007340669631958008,0.42_0.31_0.69_0.54_0.69,0.58_0.54_0.55_0.51_0.52,1.1979478359222413,0.5287947937795808,0.61,0.96,0.57,0.78,0.5399999999999999,1746692661.7597392,,MLPClassifier,adam,10,,1,,,,,,,adaptive,,,1e-05,logistic
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,6,,8.58306884765625e-06,already_evaluated,0.0028096675872802735,0.0_0.27_0.3_0.43_0.0,0.65_0.66_0.69_0.65_0.61,0.31417455673217776,0.20014629049111807,0.41,0.89,0.38,0.47,0.650952380952381,1746692661.904906,,MLPClassifier,lbfgs,50,,1,,,,,,,adaptive,,,0.0001,tanh
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,PCA,3,,6.67572021484375e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692662.048349,,RandomForestClassifier,,,,,75,3,,4,1,2,,entropy,False,,
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,5.7220458984375e-06,already_evaluated,0.035723304748535155,0.52_0.42_0.41_0.46_0.25,0.56_0.55_0.49_0.5_0.45,0.02771482467651367,0.4106769667114495,0.57,0.79,0.52,0.71,0.5107142857142858,1746692662.1922483,distance,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
NearMiss,3,,rebalancing_normalization_mitigation_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,5.245208740234375e-06,already_evaluated,0.00825033187866211,0.48_0.43_0.61_0.23_0.38,0.61_0.65_0.6_0.57_0.62,0.04067163467407227,0.42659932659932664,0.62,0.92,0.48,0.68,0.61,1746692662.3347604,distance,KNeighborsClassifier,,,7,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.006673479080200195,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.09413094520568847,1.0,1.0,1.0,1.0,1.0,0.5,1746692662.4804142,,RandomForestClassifier,,,,,50,5,,2,1,4,,entropy,True,,
SMOTE,,6,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,4,,1.4066696166992188e-05,already_evaluated,0.016806650161743163,0.0_0.49_0.3_0.19_0.0,0.66_0.63_0.69_0.66_0.59,0.016365242004394532,0.19767676767676767,0.66,0.79,0.3,0.58,0.6464285714285715,1746692662.6259909,uniform,KNeighborsClassifier,,,18,,,,minkowski,,,,,,,,
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.026380205154418947,0.24_0.48_0.3_0.4_0.0,0.69_0.68_0.63_0.62_0.67,0.054601192474365234,0.2843290043290043,0.61,0.66,0.52,0.35,0.6592857142857143,1746692662.7784343,uniform,KNeighborsClassifier,,,9,,,,euclidean,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,6.198883056640625e-06,already_evaluated,0.005103874206542969,0.68_0.38_0.36_0.65_0.52,0.67_0.61_0.64_0.65_0.6,0.4001304149627686,0.5158705088015433,0.73,0.88,0.71,0.73,0.635952380952381,1746692662.9337847,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,1e-05,logistic
NearMiss,1,,rebalancing_features_normalization_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,8,6.4373016357421875e-06,already_evaluated,0.010054206848144532,0.4_0.44_0.38_0.26_0.25,0.67_0.63_0.68_0.52_0.48,0.022096920013427734,0.3464983164983165,0.52,0.71,0.48,0.6,0.5961904761904762,1746692663.0941982,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,1,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,9,4.5299530029296875e-06,already_evaluated,0.015439796447753906,0.0_0.27_0.31_0.24_0.6,0.65_0.6_0.62_0.53_0.62,0.026507997512817384,0.28428571428571425,0.59,0.53,0.43,0.69,0.6009523809523809,1746692663.2540877,uniform,KNeighborsClassifier,,,5,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,2.0,,FunctionTransformer,,,7.62939453125e-06,already_evaluated,0.011948347091674805,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.3807979583740234,1.0,1.0,1.0,1.0,1.0,0.5,1746692663.4186203,,RandomForestClassifier,,,,,10,3,,6,1,1,,gini,False,,
