rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,5,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,4,,0.34442949295043945,success,0.013286828994750977,0.42_0.0_0.18_0.0_0.42,0.6_0.59_0.59_0.6_0.58,0.018424320220947265,0.20303030303030303,0.75,0.77,0.34,0.61,0.5907142857142856,1746692422.6813745,uniform,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,PCA,8,,0.0004584789276123047,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692422.0571167,,MLPClassifier,adam,25,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,rebalancing_mitigation_normalization_features_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.2972757816314697,success,0.00495762825012207,0.0_0.62_0.23_0.46_0.0,0.64_0.69_0.62_0.58_0.6,0.22175817489624022,0.2624085684430512,0.58,0.69,0.42,0.48,0.6264285714285714,1746692421.7339883,,MLPClassifier,lbfgs,5,,5,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,rebalancing_features_mitigation_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,100,0.5,,PCA,2,,0.0004284381866455078,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692416.617369,,MLPClassifier,adam,25,,10,,,,,,,invscaling,,,0.001,tanh
SMOTE,,7,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,1,,0.2979412078857422,success,0.011661720275878907,0.75_0.32_0.56_0.51_0.68,0.57_0.52_0.55_0.54_0.53,0.008269166946411133,0.564098602338404,0.68,0.67,0.74,0.84,0.5421428571428571,1746692416.3667092,uniform,KNeighborsClassifier,,,9,,,,manhattan,,,,,,,,
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.5302295684814453,success,0.03349909782409668,0.76_0.62_0.28_0.82_0.62,0.58_0.55_0.54_0.55_0.5,0.006425094604492187,0.6193267651888341,0.81,0.93,0.7,0.8,0.5442857142857143,1746692415.7364883,distance,KNeighborsClassifier,,,5,,,,minkowski,,,,,,,,
NearMiss,3,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,2.1775224208831787,success,0.002813577651977539,0.0_0.36_0.41_0.62_0.0,0.64_0.61_0.6_0.57_0.61,0.40535588264465333,0.27832512315270935,0.47,0.91,0.46,0.53,0.6057142857142858,1746692414.9657042,,MLPClassifier,lbfgs,25,,5,,,,,,,invscaling,,,0.0001,tanh
SMOTE,,5,rebalancing_features_normalization_mitigation_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,3,,0.0004754066467285156,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692412.5452719,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.3610703945159912,success,0.00709066390991211,0.93_0.97_1.0_0.93_0.95,0.52_0.51_0.5_0.52_0.5,0.03117847442626953,0.9566562173458724,0.97,1.0,1.0,0.99,0.5092857142857142,1746692412.2989254,,RandomForestClassifier,,,,,25,3,,6,2,3,,gini,False,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,2,12.56639289855957,success,0.009201145172119141,0.77_0.31_0.68_0.83_0.72,0.57_0.55_0.51_0.52_0.51,1.0743906497955322,0.6610570410857767,0.69,0.96,0.74,0.79,0.5328571428571428,1746692411.6398687,,RandomForestClassifier,,,,,50,4,,3,4,5,,entropy,False,,
NearMiss,1,,rebalancing_features_mitigation_normalization_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,PCA,3,,0.0005011558532714844,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692398.8288832,distance,KNeighborsClassifier,,,7,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.20831799507141113,success,0.0030261516571044923,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.011678791046142578,1.0,1.0,1.0,1.0,1.0,0.5,1746692398.5865958,,RandomForestClassifier,,,,,10,6,,5,1,2,,gini,False,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,5.056024074554443,success,0.009885501861572266,1.0_0.75_0.97_0.83_1.0,0.5_0.54_0.5_0.51_0.5,0.9644436836242676,0.9097701149425287,0.96,1.0,0.92,0.97,0.5109523809523809,1746692398.1390305,,RandomForestClassifier,,,,,50,3,,2,4,2,,gini,False,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.2696874141693115,success,0.0048831462860107425,0.0_0.0_0.26_0.0_0.0,0.67_0.69_0.71_0.67_0.72,0.01955075263977051,0.05272727272727272,0.76,0.37,0.36,0.65,0.6916666666666667,1746692389.3508189,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,False,,
SMOTE,,6,features_normalization_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,5,,3.1657838821411133,success,0.004306316375732422,0.0_0.18_0.0_0.26_0.0,0.64_0.67_0.65_0.67_0.62,0.5974543571472168,0.08844155844155843,0.88,0.76,0.28,0.27,0.6490476190476191,1746692388.841149,,MLPClassifier,adam,5,,20,,,,,,,adaptive,,,1e-05,relu
SMOTE,,7,features_normalization_mitigation_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,10,0.1,,SelectKBest,,6,0.034209251403808594,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692385.4310207,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,9,0.6010346412658691,success,0.0046192646026611325,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.0863637924194336,1.0,1.0,1.0,1.0,1.0,0.5,1746692385.1570725,,MLPClassifier,sgd,5,,1,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,2,,0.955045223236084,success,0.004120969772338867,0.82_0.71_0.8_0.67_0.75,0.54_0.57_0.52_0.58_0.52,0.15862035751342773,0.7498268398268398,0.86,0.86,0.88,0.81,0.5464285714285715,1746692384.3241396,,MLPClassifier,lbfgs,5,,5,,,,,,,invscaling,,,0.0001,logistic
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.7501430511474609,success,0.005375432968139649,0.0_0.53_0.3_0.42_0.66,0.59_0.6_0.63_0.63_0.59,0.11602702140808105,0.3810207336523126,0.8,0.78,0.46,0.48,0.6088095238095239,1746692383.1394072,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,0.5734047889709473,success,0.0038630008697509766,0.78_0.52_0.86_0.61_0.51,0.57_0.62_0.53_0.58_0.53,0.07916221618652344,0.6567433358658269,0.78,0.85,0.85,0.77,0.5650000000000001,1746692382.145335,,MLPClassifier,lbfgs,5,,1,,,,,,,adaptive,,,0.001,logistic
SMOTE,,6,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,PCA,4,,0.35761356353759766,success,0.006767368316650391,0.55_0.5_0.46_0.45_0.26,0.62_0.57_0.63_0.52_0.58,0.029698276519775392,0.4447149657494485,0.71,0.76,0.65,0.65,0.5845238095238094,1746692381.3416393,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.913017749786377,success,0.009113740921020509,0.4_0.38_0.0_0.42_0.0,0.68_0.67_0.63_0.65_0.72,0.1371561050415039,0.23833333333333334,0.91,0.44,0.31,0.49,0.6676190476190476,1746692377.1696758,,RandomForestClassifier,,,,,100,4,,2,2,3,,gini,False,,
NearMiss,3,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,SelectKBest,,2,0.5944550037384033,success,0.005018854141235351,0.0_0.0_0.0_0.0_0.0,0.61_0.62_0.55_0.59_0.54,0.07809557914733886,0.0,0.59,0.81,0.0,0.81,0.584047619047619,1746692376.0110426,,RandomForestClassifier,,,,,25,4,,6,3,3,,entropy,True,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,0.5,,SelectKBest,,6,7.324477195739746,success,0.020576953887939453,0.76_0.76_0.72_0.73_0.62,0.55_0.5_0.53_0.54_0.59,0.5531512260437011,0.720216201423098,0.8,0.8,0.84,0.81,0.5411904761904762,1746692375.1886854,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,False,,False,RobustScaler,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,0.03736376762390137,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692367.6378326,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,0.5,,PCA,4,,0.0004925727844238281,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692367.380084,,RandomForestClassifier,,,,,10,6,,6,2,3,,entropy,False,,
SMOTE,,7,normalization_mitigation_features_rebalancing_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,9,8.653724431991577,success,0.009256982803344726,0.0_0.36_0.0_0.27_0.53,0.62_0.57_0.65_0.56_0.54,0.6777449607849121,0.2311111111111111,0.5,0.32,0.61,0.64,0.588095238095238,1746692367.1537666,,RandomForestClassifier,,,,,10,4,,3,2,3,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,10,0.5,,PCA,5,,5.124633073806763,success,0.004901504516601563,1.0_0.27_1.0_1.0_0.66,0.5_0.45_0.5_0.5_0.52,0.9915307521820068,0.7843678160919539,0.91,0.85,0.93,0.89,0.49404761904761896,1746692358.275633,,MLPClassifier,sgd,5,,1,,,,,,,adaptive,,,0.01,tanh
NearMiss,1,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.7749545574188232,success,0.005270862579345703,0.0_0.31_0.0_0.0_0.0,0.54_0.53_0.56_0.6_0.58,0.12039999961853028,0.0627906976744186,0.88,0.81,0.14,0.25,0.5635714285714286,1746692352.915435,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,7,0.9300260543823242,success,0.009625768661499024,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.14107198715209962,1.0,1.0,1.0,1.0,1.0,0.5,1746692348.2580216,,RandomForestClassifier,,,,,100,3,,3,4,1,,entropy,True,,
SMOTE,,6,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,9,0.3853945732116699,success,0.014344930648803711,0.0_0.0_0.0_0.0_0.34,0.62_0.67_0.7_0.63_0.67,0.020950746536254884,0.06896551724137931,0.59,0.37,0.56,0.63,0.6599999999999999,1746692347.1119237,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,features_mitigation_rebalancing_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,98.89692234992981,success,0.023784685134887695,0.0_0.0_0.0_0.0_0.0,0.65_0.66_0.63_0.61_0.61,19.710401916503905,0.0,0.65,0.73,0.0,0.73,0.6297619047619049,1746692346.482266,,MLPClassifier,adam,50,,20,,,,,,,constant,,,0.01,tanh
NearMiss,4,,rebalancing_normalization_features_mitigation_classification,False,,False,,StandardScaler,CorrelationRemover,,,,1.0,SelectKBest,,4,0.44249534606933594,success,0.0055600166320800785,0.0_0.31_0.45_0.55_0.25,0.66_0.56_0.7_0.52_0.54,0.04736504554748535,0.31424242424242427,0.54,0.74,0.43,0.63,0.5971428571428572,1746692247.3684509,,RandomForestClassifier,,,,,10,4,,2,2,4,,gini,True,,
SMOTE,,8,mitigation_rebalancing_normalization_features_classification,False,,False,,StandardScaler,LFR_wrapper,0.5,50,2.0,,SelectKBest,,10,6.864070892333984,fail,0.006507301330566406,nan_0.58_0.76_0.71_0.72,0.5_0.58_0.55_0.52_0.52,0.9133454322814941,-inf,0.84,0.82,0.9,0.79,0.5347619047619048,1746692246.6985805,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.01,relu
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.9153835773468018,success,0.007945775985717773,0.31_0.56_0.61_0.0_0.33,0.61_0.58_0.52_0.62_0.55,0.1444530487060547,0.3638888888888889,0.72,0.88,0.36,0.53,0.5766666666666665,1746692239.5994494,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,4.549873352050781,success,0.007210731506347656,0.0_0.56_0.61_0.27_0.42,0.58_0.61_0.57_0.57_0.58,0.8722734451293945,0.37050505050505056,0.71,0.6,0.56,0.67,0.5821428571428571,1746692238.4716926,,MLPClassifier,lbfgs,10,,10,,,,,,,adaptive,,,0.01,logistic
NearMiss,2,,features_normalization_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,0.7408788204193115,fail,0.004003286361694336,0.92_nan_0.46_1.0_1.0,0.49_0.5_0.65_0.5_0.5,0.11083822250366211,-inf,0.85,0.86,0.9,0.9,0.5264285714285715,1746692233.6942775,,MLPClassifier,adam,5,,1,,,,,,,adaptive,,,0.0001,tanh
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,True,,False,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.4865424633026123,success,0.006223297119140625,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.05887784957885742,1.0,1.0,1.0,1.0,1.0,0.5,1746692229.2741935,,RandomForestClassifier,,,,,50,2,,5,1,5,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,5.234696626663208,success,0.005655813217163086,1.0_1.0_0.93_1.0_0.9,0.5_0.5_0.5_0.5_0.53,1.0102229595184327,0.9655172413793103,0.97,1.0,1.0,0.98,0.5059523809523809,1746692228.574179,,MLPClassifier,adam,10,,5,,,,,,,invscaling,,,0.01,tanh
NearMiss,3,,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.7071106433868408,success,0.030895376205444337,0.28_0.51_0.4_0.28_0.39,0.65_0.69_0.64_0.67_0.63,0.0476926326751709,0.3702009686980409,0.62,0.58,0.62,0.7,0.6552380952380953,1746692223.0936768,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,100,2.0,,PCA,4,,0.0005428791046142578,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692222.164821,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.5269448757171631,success,0.0052472114562988285,1.0_0.95_1.0_0.97_0.95,0.5_0.51_0.5_0.51_0.51,0.06992778778076172,0.9744887296611434,0.99,1.0,1.0,0.98,0.505,1746692221.9507637,,RandomForestClassifier,,,,,50,5,,4,2,5,,gini,True,,
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,0.28807568550109863,success,0.014312362670898438,0.63_0.57_0.31_0.48_0.53,0.67_0.63_0.69_0.67_0.62,0.00559544563293457,0.5068588595312733,0.77,0.77,0.7,0.67,0.6554761904761904,1746692221.212813,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,rebalancing_normalization_features_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,0.38200998306274414,success,0.012006139755249024,0.0_0.46_0.27_0.2_0.79,0.59_0.65_0.55_0.52_0.5,0.010492181777954102,0.343974358974359,0.61,0.69,0.46,0.61,0.562857142857143,1746692220.6695397,uniform,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
SMOTE,,7,features_rebalancing_normalization_mitigation_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,0.22264862060546875,success,0.00502161979675293,0.0_0.38_0.62_0.41_0.27,0.54_0.54_0.5_0.61_0.53,0.007905101776123047,0.33745559038662487,0.65,0.4,0.6,0.69,0.5440476190476191,1746692217.1190436,distance,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,False,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.42412877082824707,success,0.027492332458496093,0.75_0.88_0.88_0.67_0.75,0.51_0.58_0.5_0.54_0.5,0.004956769943237305,0.7835470085470085,0.86,0.98,0.78,0.89,0.5295238095238095,1746692216.6278253,distance,KNeighborsClassifier,,,18,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,7.733358383178711,success,0.008569002151489258,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.508268404006958,1.0,1.0,1.0,1.0,1.0,0.5,1746692215.9987943,,MLPClassifier,sgd,10,,10,,,,,,,adaptive,,,1e-05,relu
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,7,,0.26560115814208984,success,0.0032163619995117187,0.86_0.75_0.9_0.82_0.25,0.52_0.56_0.52_0.52_0.56,0.022339439392089842,0.7153605015673982,0.88,0.97,0.8,0.88,0.5373809523809523,1746692208.0649126,,RandomForestClassifier,,,,,10,5,,4,3,4,,gini,False,,
SMOTE,,8,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.9631950855255127,success,0.003988504409790039,0.0_0.0_0.57_0.0_0.0,0.67_0.69_0.67_0.63_0.69,0.35768699645996094,0.11363636363636362,0.72,0.55,0.25,0.72,0.6685714285714285,1746692207.5544558,,MLPClassifier,adam,5,,1,,,,,,,adaptive,,,0.0001,relu
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,2,,0.968726634979248,success,0.010499858856201172,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.14790987968444824,1.0,1.0,1.0,1.0,1.0,0.5,1746692205.3912265,,RandomForestClassifier,,,,,100,3,,6,1,1,,gini,True,,
NearMiss,2,,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,0.3555164337158203,success,0.005141115188598633,0.75_0.62_0.72_0.48_0.66,0.59_0.59_0.54_0.56_0.52,0.03605818748474121,0.6480310770540656,0.66,0.88,0.79,0.82,0.5597619047619047,1746692204.1931229,,RandomForestClassifier,,,,,25,5,,4,3,1,,gini,False,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,2.0,,PCA,1,,5.830752611160278,success,0.008707904815673828,0.75_1.0_0.97_0.72_0.75,0.54_0.5_0.5_0.54_0.52,1.125955867767334,0.8379310344827587,0.86,0.96,0.87,0.95,0.5216666666666667,1746692203.6092849,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,3,,normalization_rebalancing_features_mitigation_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,10,2.0,,PCA,4,,0.00045609474182128906,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692197.5837495,uniform,KNeighborsClassifier,,,9,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,0.6007194519042969,success,0.0032052993774414062,0.83_0.53_0.55_0.18_0.25,0.55_0.63_0.57_0.63_0.58,0.08622112274169921,0.4680813439434129,0.71,0.79,0.53,0.88,0.5921428571428572,1746692194.1771567,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,50,0.1,,FunctionTransformer,,,2.408317804336548,success,0.008005475997924805,0.42_0.42_0.59_0.43_0.66,0.55_0.6_0.49_0.61_0.57,0.4416836738586426,0.5028735632183908,0.57,0.81,0.63,0.69,0.5642857142857144,1746692193.381638,,RandomForestClassifier,,,,,10,6,,4,2,2,,entropy,False,,
SMOTE,,8,normalization_mitigation_features_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,10,1.0377912521362305,success,0.00631103515625,0.27_0.6_0.23_0.39_0.0,0.62_0.61_0.68_0.61_0.67,0.16733078956604003,0.2965656565656566,0.71,0.66,0.36,0.62,0.6361904761904762,1746692190.7434516,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,0.001,relu
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,1.8619699478149414,success,0.005114698410034179,0.62_0.71_0.55_0.83_0.5,0.65_0.6_0.61_0.6_0.61,0.33867692947387695,0.6428628389154705,0.8,0.93,0.7,0.71,0.6114285714285714,1746692189.510283,,MLPClassifier,sgd,50,,1,,,,,,,constant,,,0.0001,relu
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.5126011371612549,success,0.006800127029418945,0.0_0.42_0.15_0.73_0.26,0.68_0.7_0.67_0.61_0.69,0.06356983184814453,0.3121040913109879,0.62,0.62,0.56,0.43,0.6702380952380953,1746692187.4359899,,RandomForestClassifier,,,,,10,4,,5,2,3,,entropy,True,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,0.6764566898345947,success,0.010296344757080078,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.09056611061096191,1.0,1.0,1.0,1.0,1.0,0.5,1746692186.7207177,,RandomForestClassifier,,,,,75,5,,2,2,3,,entropy,False,,
SMOTE,,8,features_rebalancing_normalization_mitigation_classification,,False,,False,RobustScaler,FunctionTransformer,,,,,PCA,3,,0.2671995162963867,success,0.011654329299926759,0.52_0.0_0.27_0.17_0.6,0.54_0.54_0.57_0.55_0.57,0.0058765411376953125,0.31235312899106005,0.49,0.56,0.65,0.63,0.5547619047619048,1746692185.8540924,uniform,KNeighborsClassifier,,,8,,,,minkowski,,,,,,,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,0.26944422721862793,success,0.004078531265258789,0.36_0.5_0.61_0.0_0.0,0.59_0.58_0.58_0.57_0.57,0.020401811599731444,0.29343434343434344,0.67,0.96,0.39,0.52,0.578095238095238,1746692182.4988177,,RandomForestClassifier,,,,,10,6,,2,1,3,,entropy,True,,
NearMiss,4,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,3,6.473446369171143,success,0.01014866828918457,0.42_0.0_0.62_0.39_0.72,0.59_0.55_0.53_0.47_0.51,0.8447933673858643,0.4280610079575597,0.57,1.0,0.46,0.72,0.5311904761904762,1746692181.9740863,,RandomForestClassifier,,,,,75,2,,3,4,3,,entropy,True,,
NearMiss,3,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,200,0.5,,PCA,6,,4.449967384338379,success,0.007382345199584961,0.77_0.54_0.46_0.78_0.25,0.56_0.55_0.53_0.53_0.51,0.8473747730255127,0.559566435171458,0.6,0.92,0.71,0.74,0.535952380952381,1746692175.3156867,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,100,0.5,,SelectKBest,,6,8.547822952270508,fail,0.00591435432434082,0.77_nan_0.62_0.0_0.85,0.48_0.5_0.53_0.51_0.5,1.232093620300293,-inf,0.61,0.67,0.71,0.87,0.5028571428571429,1746692170.681601,,MLPClassifier,sgd,25,,10,,,,,,,adaptive,,,0.001,logistic
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.405597448348999,success,0.004169034957885742,0.0_0.0_0.25_0.19_0.0,0.62_0.6_0.57_0.6_0.58,0.045647621154785156,0.08888888888888888,0.57,0.96,0.09,0.79,0.5964285714285713,1746692161.9326656,,RandomForestClassifier,,,,,10,6,,2,4,2,,entropy,False,,
